time,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,ori_w,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z,jarak_cm
1750929575.3089085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929575.3089085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929575.508886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929575.508886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929575.7089078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929575.7089078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929575.9088316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929575.9088316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929576.1088774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929576.1088774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929576.3090928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929576.3090928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929576.5089195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929576.5089195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929576.7089324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929576.7089324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929576.921441,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929576.921441,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929577.1213925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929577.1213925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929577.3214161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929577.3214161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929577.521696,0.0013393576568609348,5.9797156333030175e-06,0.0,0.0,0.0,0.004464570017856726,0.9999900337576149,0.007182011676728849,0.0,0.0,0.0,0.0,0.047880077844858995,0.13
1750929577.521696,0.0013393576568609348,5.9797156333030175e-06,0.0,0.0,0.0,0.004464570017856726,0.9999900337576149,0.007182011676728849,0.0,0.0,0.0,0.0,0.047880077844858995,0.13
1750929577.721626,0.01159633818443188,0.00044892196740176077,0.0,0.0,0.0,0.038683414508105085,0.9992515166073025,0.05712127928975631,0.0,0.0,0.0,0.0,0.3808085285983754,1.16
1750929577.721626,0.01159633818443188,0.00044892196740176077,0.0,0.0,0.0,0.038683414508105085,0.9992515166073025,0.05712127928975631,0.0,0.0,0.0,0.0,0.3808085285983754,1.16
1750929577.9216266,0.022682041435391265,0.001724833514431029,0.0,0.0,0.0,0.07582509510777716,0.9971211335399007,0.053540207995329346,0.0,0.0,0.0,0.0,0.3569347199688623,2.27
1750929577.9216266,0.022682041435391265,0.001724833514431029,0.0,0.0,0.0,0.07582509510777716,0.9971211335399007,0.053540207995329346,0.0,0.0,0.0,0.0,0.3569347199688623,2.27
1750929578.1216347,0.034136632878882696,0.0036047768300166466,0.0,0.0,0.0,0.07879257613340675,0.9968910321325302,0.06778204512561707,0.0,0.0,0.0,0.0,-0.07109345060838547,3.43
1750929578.1216347,0.034136632878882696,0.0036047768300166466,0.0,0.0,0.0,0.07879257613340675,0.9968910321325302,0.06778204512561707,0.0,0.0,0.0,0.0,-0.07109345060838547,3.43
1750929578.3217344,0.04336121972919267,0.005274597368490547,0.0,0.0,0.0,0.10398533071835603,0.9945788309608213,0.0428548236800667,0.0,0.0,0.0,0.0,0.2856988245337778,4.37
1750929578.3217344,0.04336121972919267,0.005274597368490547,0.0,0.0,0.0,0.10398533071835603,0.9945788309608213,0.0428548236800667,0.0,0.0,0.0,0.0,0.2856988245337778,4.37
1750929578.5217338,0.05032081888384293,0.006881764283354497,0.0,0.0,0.0,0.12468304381835643,0.9921966229453665,0.03569349759626865,0.0,0.0,0.0,0.0,0.23795665064179078,5.08
1750929578.5217338,0.05032081888384293,0.006881764283354497,0.0,0.0,0.0,0.12468304381835643,0.9921966229453665,0.03569349759626865,0.0,0.0,0.0,0.0,0.23795665064179078,5.08
1750929578.7217968,0.06189725641768958,0.010237596659482272,0.0,0.0,0.0,0.14974236030440283,0.9887250505223717,0.0676304982605346,0.0,0.0,0.0,0.0,0.21376200632353615,6.27
1750929578.7217968,0.06189725641768958,0.010237596659482272,0.0,0.0,0.0,0.14974236030440283,0.9887250505223717,0.0676304982605346,0.0,0.0,0.0,0.0,0.21376200632353615,6.27
1750929578.9217584,0.07975475263168837,0.015957248343625323,0.0,0.0,0.0,0.1526845239377675,0.9882749800282801,0.10357735932135517,0.0,0.0,0.0,0.0,-0.023657314515869395,8.13
1750929578.9217584,0.07975475263168837,0.015957248343625323,0.0,0.0,0.0,0.1526845239377675,0.9882749800282801,0.10357735932135517,0.0,0.0,0.0,0.0,-0.023657314515869395,8.13
1750929579.1218429,0.09817865290589468,0.021346827919580882,0.0,0.0,0.0,0.1305871278482694,0.9914368371410958,0.09277535469801182,0.0,0.0,0.0,0.0,-0.2385389660044565,10.05
1750929579.1218429,0.09817865290589468,0.021346827919580882,0.0,0.0,0.0,0.1305871278482694,0.9914368371410958,0.09277535469801182,0.0,0.0,0.0,0.0,-0.2385389660044565,10.05
1750929579.321735,0.11495479203656449,0.026005831307068,0.0,0.0,0.0,0.1438540794603028,0.989598910580761,0.08571336739940556,0.0,0.0,0.0,0.0,0.1900544316059603,11.79
1750929579.321735,0.11495479203656449,0.026005831307068,0.0,0.0,0.0,0.1438540794603028,0.989598910580761,0.08571336739940556,0.0,0.0,0.0,0.0,0.1900544316059603,11.79
1750929579.5219631,0.13414284263823484,0.03195920078219699,0.0,0.0,0.0,0.1512136095692752,0.988501109903793,0.10354773401305299,0.0,0.0,0.0,0.0,0.023962989117365774,13.79
1750929579.5219631,0.13414284263823484,0.03195920078219699,0.0,0.0,0.0,0.1512136095692752,0.988501109903793,0.10354773401305299,0.0,0.0,0.0,0.0,0.023962989117365774,13.79
1750929579.7218444,0.15548405080274788,0.038505642001871454,0.0,0.0,0.0,0.14532663571927878,0.989383731901084,0.11795070116332518,0.0,0.0,0.0,0.0,-0.0717440938774169,16.02
1750929579.7218444,0.15548405080274788,0.038505642001871454,0.0,0.0,0.0,0.14532663571927878,0.989383731901084,0.11795070116332518,0.0,0.0,0.0,0.0,-0.0717440938774169,16.02
1750929579.921867,0.1777565817006486,0.04505561647994519,0.0,0.0,0.0,0.1394345121497963,0.9902312946082589,0.12505069861595072,0.0,0.0,0.0,0.0,-0.07161304425834222,18.34
1750929579.921867,0.1777565817006486,0.04505561647994519,0.0,0.0,0.0,0.1394345121497963,0.9902312946082589,0.12505069861595072,0.0,0.0,0.0,0.0,-0.07161304425834222,18.34
1750929580.1218042,0.200087175653033,0.05140520815461859,0.0,0.0,0.0,0.13648658446027276,0.9906419192939337,0.11440234168865548,0.0,0.0,0.0,0.0,-0.04733880373254395,20.66
1750929580.1218042,0.200087175653033,0.05140520815461859,0.0,0.0,0.0,0.13648658446027276,0.9906419192939337,0.11440234168865548,0.0,0.0,0.0,0.0,-0.04733880373254395,20.66
1750929580.3218727,0.2193676072404827,0.05704779386513892,0.0,0.0,0.0,0.15268452393776769,0.98827498002828,0.09985202165335258,0.0,0.0,0.0,0.0,0.2379894620395134,22.67
1750929580.3218727,0.2193676072404827,0.05704779386513892,0.0,0.0,0.0,0.15268452393776769,0.98827498002828,0.09985202165335258,0.0,0.0,0.0,0.0,0.2379894620395134,22.67
1750929580.5217903,0.240923150533501,0.06438053965469422,0.0,0.0,0.0,0.1629712738696453,0.9866308143846436,0.11793887551931707,0.0,0.0,0.0,0.0,-0.02435518173483374,24.94
1750929580.5217903,0.240923150533501,0.06438053965469422,0.0,0.0,0.0,0.1629712738696453,0.9866308143846436,0.11793887551931707,0.0,0.0,0.0,0.0,-0.02435518173483374,24.94
1750929580.7218828,0.2642796747493653,0.07195448308997406,0.0,0.0,0.0,0.1467988701198959,0.9891663620097086,0.12161510766242785,0.0,0.0,0.0,0.0,-0.191210446201804,27.39
1750929580.7218828,0.2642796747493653,0.07195448308997406,0.0,0.0,0.0,0.1467988701198959,0.9891663620097086,0.12161510766242785,0.0,0.0,0.0,0.0,-0.191210446201804,27.39
1750929580.9218721,0.2840034423248534,0.07767537353303366,0.0,0.0,0.0,0.13796070107745875,0.9904377037240737,0.10000753283602597,0.0,0.0,0.0,0.0,-0.047647956765463184,29.44
1750929580.9218721,0.2840034423248534,0.07767537353303366,0.0,0.0,0.0,0.13796070107745875,0.9904377037240737,0.10000753283602597,0.0,0.0,0.0,0.0,-0.047647956765463184,29.44
1750929581.1218321,0.3024112958316667,0.08312394481594926,0.0,0.0,0.0,0.14827077940156136,0.9889468013880491,0.0966125791309667,0.0,0.0,0.0,0.0,0.07160927457052783,31.36
1750929581.1218321,0.3024112958316667,0.08312394481594926,0.0,0.0,0.0,0.14827077940156136,0.9889468013880491,0.0966125791309667,0.0,0.0,0.0,0.0,0.07160927457052783,31.36
1750929581.3219228,0.3224947800932826,0.08920326639467174,0.0,0.0,0.0,0.14385407946030282,0.989598910580761,0.10703064465392294,0.0,0.0,0.0,0.0,-0.04695469239106073,33.46
1750929581.3219228,0.3224947800932826,0.08920326639467174,0.0,0.0,0.0,0.14385407946030282,0.989598910580761,0.10703064465392294,0.0,0.0,0.0,0.0,-0.04695469239106073,33.46
1750929581.5218356,0.3443313271801909,0.09565355293956711,0.0,0.0,0.0,0.1453266357192787,0.989383731901084,0.11446763827235049,0.0,0.0,0.0,0.0,0.04727156510159399,35.74
1750929581.5218356,0.3443313271801909,0.09565355293956711,0.0,0.0,0.0,0.1453266357192787,0.989383731901084,0.11446763827235049,0.0,0.0,0.0,0.0,0.04727156510159399,35.74
1750929581.7217827,0.3691357103522065,0.10308719715790775,0.0,0.0,0.0,0.13943451214979644,0.9902312946082589,0.13235488663475015,0.0,0.0,0.0,0.0,-0.11898055839344557,38.33
1750929581.7217827,0.3691357103522065,0.10308719715790775,0.0,0.0,0.0,0.13943451214979644,0.9902312946082589,0.13235488663475015,0.0,0.0,0.0,0.0,-0.11898055839344557,38.33
1750929581.9219956,0.3945206334196042,0.11011871790607963,0.0,0.0,0.0,0.13501216556299997,0.9908439408655578,0.13193453320024215,0.0,0.0,0.0,0.0,0.0234423171581465,40.96
1750929581.9219956,0.3945206334196042,0.11011871790607963,0.0,0.0,0.0,0.13501216556299997,0.9908439408655578,0.13193453320024215,0.0,0.0,0.0,0.0,0.0234423171581465,40.96
1750929582.1218894,0.42157945022367554,0.11779569964565334,0.0,0.0,0.0,0.13648658446027268,0.9906419192939339,0.13923960174829814,0.0,0.0,0.0,0.0,-0.02361581008551355,43.77
1750929582.1218894,0.42157945022367554,0.11779569964565334,0.0,0.0,0.0,0.13648658446027268,0.9906419192939339,0.13923960174829814,0.0,0.0,0.0,0.0,-0.02361581008551355,43.77
1750929582.3217814,0.45005915074825864,0.12535352323246823,0.0,0.0,0.0,0.12468304381835663,0.9921966229453665,0.14643276182245288,0.0,0.0,0.0,0.0,-0.07130072040914769,46.72
1750929582.3217814,0.45005915074825864,0.12535352323246823,0.0,0.0,0.0,0.12468304381835663,0.9921966229453665,0.14643276182245288,0.0,0.0,0.0,0.0,-0.07130072040914769,46.72
1750929582.5218735,0.4730364980069566,0.13100500971622264,0.0,0.0,0.0,0.1172967502140987,0.9930969098679199,0.11427768413294034,0.0,0.0,0.0,0.0,-0.04750732842638144,49.08
1750929582.5218735,0.4730364980069566,0.13100500971622264,0.0,0.0,0.0,0.1172967502140987,0.9930969098679199,0.11427768413294034,0.0,0.0,0.0,0.0,-0.04750732842638144,49.08
1750929582.7218835,0.49652814256443834,0.13642375452025093,0.0,0.0,0.0,0.1113830196706277,0.9937775520351889,0.12151713012466128,0.0,0.0,0.0,0.0,-0.04740535522407689,51.49
