time,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,ori_w,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z,jarak_cm
1750929697.229586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929697.229586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929697.42963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929697.42963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929697.6296394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929697.6296394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929697.8296077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929697.8296077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929698.0297947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929698.0297947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929698.2297776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929698.2297776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929698.4298012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929698.4298012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929698.6297371,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929698.6297371,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750929698.8297963,0.0031251784129126547,1.3952714936866058e-05,0.0,0.0,0.0,0.0014881944005358861,0.9999988926380999,0.025035249669204285,0.0,0.0,0.0,0.0,-0.023641744133386582,0.31
1750929698.8297963,0.0031251784129126547,1.3952714936866058e-05,0.0,0.0,0.0,0.0014881944005358861,0.9999988926380999,0.025035249669204285,0.0,0.0,0.0,0.0,-0.023641744133386582,0.31
1750929699.029929,0.011607610794662751,-2.923322356948768e-05,0.0,0.0,0.0,-0.008929051045739565,0.9999601352291113,0.04988166858742336,0.0,0.0,0.0,0.0,-0.14302215060871154,1.16
1750929699.029929,0.011607610794662751,-2.923322356948768e-05,0.0,0.0,0.0,-0.008929051045739565,0.9999601352291113,0.04988166858742336,0.0,0.0,0.0,0.0,-0.14302215060871154,1.16
1750929699.2298539,0.028116593776487793,-0.0005918733336354642,0.0,0.0,0.0,-0.019345327506887937,0.999812861641443,0.09299545438518383,0.0,0.0,0.0,0.0,-0.0473377628978427,2.81
1750929699.2298539,0.028116593776487793,-0.0005918733336354642,0.0,0.0,0.0,-0.019345327506887937,0.999812861641443,0.09299545438518383,0.0,0.0,0.0,0.0,-0.0473377628978427,2.81
1750929699.4175587,0.049983463189306535,-0.001231608864764968,0.0,0.0,0.0,-0.011905278347203709,0.9999291296624354,0.12128897918142789,0.0,0.0,0.0,0.0,0.047683087678112246,5.0
1750929699.4175587,0.049983463189306535,-0.001231608864764968,0.0,0.0,0.0,-0.011905278347203709,0.9999291296624354,0.12128897918142789,0.0,0.0,0.0,0.0,0.047683087678112246,5.0
1750929699.6300597,0.07453599111250168,-0.001557821333311617,0.0,0.0,0.0,-0.0014881944005358805,0.9999988926380999,0.10683613146250961,0.0,0.0,0.0,0.0,0.09510921549134213,7.46
1750929699.6300597,0.07453599111250168,-0.001557821333311617,0.0,0.0,0.0,-0.0014881944005358805,0.9999988926380999,0.10683613146250961,0.0,0.0,0.0,0.0,0.09510921549134213,7.46
1750929699.8175924,0.09149802552147374,-0.001272151791440813,0.0,0.0,0.0,0.016369413308586503,0.9998660121775981,0.08559761570979832,0.0,0.0,0.0,0.0,0.190852685007358,9.15
1750929699.8175924,0.09149802552147374,-0.001272151791440813,0.0,0.0,0.0,0.016369413308586503,0.9998660121775981,0.08559761570979832,0.0,0.0,0.0,0.0,0.190852685007358,9.15
1750929700.0176792,0.11335149574514063,-0.0002752186978225862,0.0,0.0,0.0,0.026784305557385348,0.9996412361321478,0.11864579072207335,0.0,0.0,0.0,0.0,0.061735755913683674,11.34
1750929700.0176792,0.11335149574514063,-0.0002752186978225862,0.0,0.0,0.0,0.026784305557385348,0.9996412361321478,0.11864579072207335,0.0,0.0,0.0,0.0,0.061735755913683674,11.34
1750929700.2176547,0.1391764420745423,0.0015966693790994736,0.0,0.0,0.0,0.041657400892053796,0.9991319537232901,0.13255436845694146,0.0,0.0,0.0,0.0,0.12144029111254126,13.92
1750929700.2176547,0.1391764420745423,0.0015966693790994736,0.0,0.0,0.0,0.041657400892053796,0.9991319537232901,0.13255436845694146,0.0,0.0,0.0,0.0,0.12144029111254126,13.92
1750929700.417634,0.1658696729247915,0.0038410870074836183,0.0,0.0,0.0,0.03868341450810514,0.9992515166073025,0.13555730883404632,0.0,0.0,0.0,0.0,-0.047922449581355234,16.59
1750929700.417634,0.1658696729247915,0.0038410870074836183,0.0,0.0,0.0,0.03868341450810514,0.9992515166073025,0.13555730883404632,0.0,0.0,0.0,0.0,-0.047922449581355234,16.59
1750929700.6176376,0.18813965120075526,0.00537599981783837,0.0,0.0,0.0,0.03570908543203102,0.9993622272317519,0.10718878803450434,0.0,0.0,0.0,0.0,0.04687062016373783,18.82
1750929700.6176376,0.18813965120075526,0.00537599981783837,0.0,0.0,0.0,0.03570908543203102,0.9993622272317519,0.10718878803450434,0.0,0.0,0.0,0.0,0.04687062016373783,18.82
1750929700.81764,0.21395058104517958,0.007446708826196437,0.0,0.0,0.0,0.04760424020196775,0.9988662754917664,0.13219597172990713,0.0,0.0,0.0,0.0,0.1668984901682315,21.41
1750929700.81764,0.21395058104517958,0.007446708826196437,0.0,0.0,0.0,0.04760424020196775,0.9988662754917664,0.13219597172990713,0.0,0.0,0.0,0.0,0.1668984901682315,21.41
1750929701.0176218,0.2343616892352613,0.009710326903329985,0.0,0.0,0.0,0.06246349755910834,0.9980472491183388,0.09549598893760292,0.0,0.0,0.0,0.0,0.11910604329655405,23.46
1750929701.0176218,0.2343616892352613,0.009710326903329985,0.0,0.0,0.0,0.06246349755910834,0.9980472491183388,0.09549598893760292,0.0,0.0,0.0,0.0,0.11910604329655405,23.46
1750929701.217608,0.2569729736070887,0.01238768320975306,0.0,0.0,0.0,0.05503539247620883,0.9984844042722899,0.1248663503796513,0.0,0.0,0.0,0.0,-0.0720676365056822,25.73
1750929701.217608,0.2569729736070887,0.01238768320975306,0.0,0.0,0.0,0.05503539247620883,0.9984844042722899,0.1248663503796513,0.0,0.0,0.0,0.0,-0.0720676365056822,25.73
1750929701.4175923,0.2805052161604694,0.014863393861859774,0.0,0.0,0.0,0.0505770404455362,0.9987201624978693,0.11772284787091894,0.0,0.0,0.0,0.0,-0.02440780825153515,28.09
1750929701.4175923,0.2805052161604694,0.014863393861859774,0.0,0.0,0.0,0.0505770404455362,0.9987201624978693,0.11772284787091894,0.0,0.0,0.0,0.0,-0.02440780825153515,28.09
1750929701.6175694,0.30358872274580123,0.017336946472516167,0.0,0.0,0.0,0.056521270431572596,0.9984013952257884,0.11430358853078655,0.0,0.0,0.0,0.0,0.04728490913375248,30.41
1750929701.6175694,0.30358872274580123,0.017336946472516167,0.0,0.0,0.0,0.056521270431572596,0.9984013952257884,0.11430358853078655,0.0,0.0,0.0,0.0,0.04728490913375248,30.41
1750929701.8176684,0.32977865106470894,0.02015064664967178,0.0,0.0,0.0,0.049090694684916905,0.9987943250215994,0.13207574305698883,0.0,0.0,0.0,0.0,-0.11977037815075475,33.04
1750929701.8176684,0.32977865106470894,0.02015064664967178,0.0,0.0,0.0,0.049090694684916905,0.9987943250215994,0.13207574305698883,0.0,0.0,0.0,0.0,-0.11977037815075475,33.04
1750929702.017504,0.35732562385847094,0.022865068794668195,0.0,0.0,0.0,0.049090694684917016,0.9987943250215994,0.14310714965900614,0.0,0.0,0.0,0.0,0.00019546481168526778,35.81
1750929702.017504,0.35732562385847094,0.022865068794668195,0.0,0.0,0.0,0.049090694684917016,0.9987943250215994,0.14310714965900614,0.0,0.0,0.0,0.0,0.00019546481168526778,35.81
1750929702.2175186,0.3830886210821596,0.025470464795351144,0.0,0.0,0.0,0.04611768028877503,0.9989360137490201,0.12154047068755074,0.0,0.0,0.0,0.0,-0.09569480393765471,38.39
1750929702.2175186,0.3830886210821596,0.025470464795351144,0.0,0.0,0.0,0.04611768028877503,0.9989360137490201,0.12154047068755074,0.0,0.0,0.0,0.0,-0.09569480393765471,38.39
1750929702.4175909,0.40309359239408243,0.027323542960126724,0.0,0.0,0.0,0.04760424020196768,0.9988662754917664,0.10347923756555515,0.0,0.0,0.0,0.0,0.023757520030632598,40.4
1750929702.4175909,0.40309359239408243,0.027323542960126724,0.0,0.0,0.0,0.04760424020196768,0.9988662754917664,0.10347923756555515,0.0,0.0,0.0,0.0,0.023757520030632598,40.4
1750929702.617744,0.4297364557118531,0.030099758914987812,0.0,0.0,0.0,0.0535493926326517,0.9985652019516172,0.1427455364324241,0.0,0.0,0.0,0.0,0.04807344038834464,43.08
1750929702.617744,0.4297364557118531,0.030099758914987812,0.0,0.0,0.0,0.0535493926326517,0.9985652019516172,0.1427455364324241,0.0,0.0,0.0,0.0,0.04807344038834464,43.08
1750929702.8176324,0.4581395942803106,0.03321366309581433,0.0,0.0,0.0,0.05354939263265171,0.9985652019516172,0.13929206176346004,0.0,0.0,0.0,0.0,-0.02382406680679341,45.93
1750929702.8176324,0.4581395942803106,0.03321366309581433,0.0,0.0,0.0,0.05354939263265171,0.9985652019516172,0.13929206176346004,0.0,0.0,0.0,0.0,-0.02382406680679341,45.93
1750929703.0175242,0.48699525945231165,0.03629538382786838,0.0,0.0,0.0,0.05206327419198028,0.9986437880848259,0.1464940417044322,0.0,0.0,0.0,0.0,-0.02358743788692972,48.83
1750929703.0175242,0.48699525945231165,0.03629538382786838,0.0,0.0,0.0,0.05206327419198028,0.9986437880848259,0.1464940417044322,0.0,0.0,0.0,0.0,-0.02358743788692972,48.83
1750929703.2176611,0.520596000936425,0.040955592873432776,0.0,0.0,0.0,0.08769072599836283,0.9961477483656127,0.17506761186942332,0.0,0.0,0.0,0.0,0.4046515223685672,52.22
1750929703.2176611,0.520596000936425,0.040955592873432776,0.0,0.0,0.0,0.08769072599836283,0.9961477483656127,0.17506761186942332,0.0,0.0,0.0,0.0,0.4046515223685672,52.22
