time,range_0,range_90,range_180,range_270,range_360
1750762296.7178826,inf,inf,5.666999816894531,inf
1750762297.2958107,inf,inf,5.68149995803833,inf
1750762297.8287816,inf,inf,5.6832499504089355,inf
1750762298.4060142,inf,inf,5.689499855041504,inf
1750762298.9834201,inf,inf,5.649499893188477,inf
1750762299.517398,inf,inf,5.685999870300293,inf
1750762300.0948176,inf,0.47475001215934753,5.681000232696533,inf
1750762300.627341,inf,0.47600001096725464,5.662749767303467,inf
1750762301.2047715,inf,inf,5.685999870300293,inf
1750762301.7816763,inf,inf,5.65625,inf
1750762302.359385,inf,inf,5.686999797821045,inf
1750762302.936664,inf,0.476749986410141,5.677249908447266,inf
1750762303.4254208,inf,0.4715000092983246,5.687749862670898,inf
1750762304.0028975,inf,inf,5.66225004196167,inf
1750762304.5802016,inf,inf,5.659999847412109,inf
1750762305.1136267,inf,inf,5.6842498779296875,inf
1750762305.5579336,inf,inf,5.6645002365112305,inf
1750762306.090535,inf,inf,5.6897501945495605,inf
1750762306.5347078,inf,inf,5.683000087738037,inf
1750762306.9791925,inf,inf,5.689000129699707,inf
1750762307.5565493,inf,inf,5.678750038146973,inf
1750762308.134139,inf,inf,5.690249919891357,inf
1750762308.5338607,inf,inf,5.683750152587891,inf
1750762309.111087,inf,inf,5.663750171661377,inf
1750762309.645128,inf,inf,5.678249835968018,inf
1750762310.1781192,inf,0.21950000524520874,5.6917500495910645,inf
1750762310.7556095,inf,0.2160000056028366,5.6842498779296875,inf
1750762311.33218,inf,inf,5.688499927520752,inf
1750762311.8656356,inf,inf,5.693999767303467,inf
1750762312.442923,inf,inf,5.677999973297119,inf
1750762312.9318902,inf,0.22325000166893005,5.708250045776367,inf
1750762313.464331,inf,0.22499999403953552,5.69950008392334,inf
1750762314.042307,inf,inf,5.70674991607666,inf
1750762314.6192048,inf,inf,5.677499771118164,inf
1750762315.1972208,inf,inf,5.697750091552734,inf
1750762315.7742128,inf,0.6137499809265137,5.686999797821045,inf
1750762316.219505,inf,0.6102499961853027,5.690499782562256,inf
1750762316.7959514,inf,inf,5.701250076293945,inf
1750762317.3734007,inf,inf,5.678999900817871,inf
1750762317.8622303,inf,inf,5.675749778747559,inf
1750762318.3951435,inf,0.3075000047683716,5.663750171661377,inf
1750762318.9283593,inf,inf,5.684750080108643,inf
1750762319.417188,inf,0.3317500054836273,5.699999809265137,inf
1750762319.9949474,inf,0.6150000095367432,5.684000015258789,inf
1750762320.5284607,inf,0.6104999780654907,5.671000003814697,inf
1750762320.972686,inf,0.6157500147819519,5.690499782562256,inf
1750762321.5494466,inf,0.6140000224113464,5.673250198364258,inf
1750762321.9944682,inf,0.6147500276565552,5.6620001792907715,inf
1750762322.5263062,inf,0.6182500123977661,5.690000057220459,inf
1750762323.1041648,inf,0.6129999756813049,5.661250114440918,inf
1750762323.5485094,inf,0.6192499995231628,5.697999954223633,inf
1750762324.1259458,inf,0.6197500228881836,5.7144999504089355,inf
1750762324.70348,inf,0.6154999732971191,5.711750030517578,inf
1750762325.2810304,inf,0.609250009059906,5.671999931335449,inf
1750762325.858133,inf,0.6132500171661377,5.695250034332275,inf
