time,range_0,range_90,range_180,range_270,range_360
1750760891.7481174,5.659749984741211,inf,inf,inf
1750760892.2373366,inf,inf,inf,inf
1750760892.7703393,5.667250156402588,inf,inf,inf
1750760893.3476088,5.644750118255615,inf,inf,inf
1750760893.8365245,inf,inf,inf,inf
1750760894.3693604,inf,inf,inf,inf
1750760894.813586,inf,inf,inf,inf
1750760895.3463295,5.682499885559082,inf,inf,inf
1750760895.9240046,inf,inf,inf,inf
1750760896.500773,5.665249824523926,inf,inf,inf
1750760896.9906359,inf,inf,inf,inf
1750760897.5228987,inf,inf,inf,inf
1750760898.1004684,5.66825008392334,inf,inf,inf
1750760898.677965,inf,inf,inf,inf
1750760899.2552342,5.667500019073486,inf,inf,inf
1750760899.83262,inf,inf,inf,inf
1750760900.4101055,inf,inf,inf,inf
1750760900.8992217,inf,inf,inf,inf
1750760901.4760451,inf,inf,inf,inf
1750760902.0534785,inf,inf,inf,inf
1750760902.6314383,inf,0.29374998807907104,inf,inf
1750760903.2090964,inf,inf,inf,inf
1750760903.7861757,inf,inf,inf,inf
1750760904.3637102,inf,inf,inf,inf
1750760904.9408019,inf,inf,inf,inf
1750760905.4745533,inf,inf,inf,inf
1750760906.0519145,inf,inf,inf,inf
1750760906.6293375,5.671999931335449,inf,inf,inf
1750760907.1179204,inf,inf,inf,inf
1750760907.65147,inf,inf,inf,inf
1750760908.2285633,5.660250186920166,inf,inf,inf
1750760908.8064158,5.683750152587891,0.2944999933242798,inf,inf
1750760909.3831859,5.671500205993652,0.29725000262260437,inf,inf
1750760909.9608626,inf,0.2944999933242798,inf,inf
1750760910.5384405,5.675749778747559,inf,inf,inf
1750760911.115043,5.683000087738037,inf,inf,inf
1750760911.6930013,inf,inf,inf,inf
1750760912.2702987,5.688000202178955,0.2939999997615814,inf,inf
1750760912.8480701,inf,0.29499998688697815,inf,inf
1750760913.3813782,5.660749912261963,0.29374998807907104,inf,inf
1750760913.959125,5.669000148773193,inf,inf,inf
1750760914.491547,inf,inf,inf,inf
1750760915.0685198,5.6832499504089355,inf,inf,inf
1750760915.5134733,inf,0.2955000102519989,inf,inf
1750760916.046209,inf,inf,inf,inf
1750760916.6238012,inf,inf,inf,inf
1750760917.2011685,inf,inf,inf,inf
1750760917.600841,5.662499904632568,inf,inf,inf
1750760917.9128132,5.665999889373779,inf,inf,inf
1750760918.4449987,inf,inf,inf,inf
1750760919.0224247,inf,inf,inf,inf
1750760919.5997317,inf,inf,inf,inf
1750760920.1767719,5.679999828338623,inf,inf,inf
1750760920.754964,5.657750129699707,inf,inf,inf
1750760921.3319016,5.664000034332275,inf,inf,inf
1750760921.7764804,5.663000106811523,inf,inf,inf
1750760922.3537922,5.68149995803833,inf,inf,inf
1750760922.7540317,5.676000118255615,inf,inf,inf
1750760923.2429144,inf,inf,inf,inf
1750760923.8201048,5.672749996185303,0.296750009059906,inf,inf
1750760924.397692,5.672999858856201,inf,inf,inf
1750760924.886125,inf,inf,inf,inf
1750760925.3746555,inf,inf,inf,inf
1750760925.9080393,inf,0.29475000500679016,inf,inf
1750760926.4845476,inf,inf,inf,inf
1750760926.9740105,inf,0.2944999933242798,inf,inf
1750760927.5515165,5.655250072479248,inf,inf,inf
1750760928.1288626,inf,inf,inf,inf
1750760928.7060654,5.662749767303467,inf,inf,inf
1750760929.2837496,inf,inf,inf,inf
1750760929.8611937,inf,inf,inf,inf
1750760930.3501906,5.6645002365112305,inf,inf,inf
1750760930.838382,inf,inf,inf,inf
1750760931.4151485,5.679999828338623,inf,inf,inf
1750760931.9930665,inf,inf,inf,inf
1750760932.5269697,5.671249866485596,inf,inf,inf
1750760933.104039,inf,inf,inf,inf
1750760933.6814027,inf,inf,0.8787500262260437,inf
1750760934.2141428,inf,inf,inf,inf
1750760934.791885,inf,inf,inf,inf
1750760935.368982,inf,inf,0.878000020980835,inf
1750760935.946298,inf,inf,inf,inf
1750760936.479414,inf,inf,inf,inf
1750760937.0577571,inf,inf,inf,inf
1750760937.590163,inf,inf,0.8842499852180481,inf
1750760938.1678336,inf,inf,inf,inf
1750760938.7453613,inf,inf,inf,inf
1750760939.322586,inf,inf,inf,inf
1750760939.9000957,5.686999797821045,inf,inf,inf
1750760940.4770787,inf,inf,inf,inf
1750760940.9665859,inf,inf,0.8794999718666077,inf
1750760941.4989293,5.6832499504089355,inf,inf,inf
1750760942.0767596,inf,inf,0.875,inf
1750760942.4767323,inf,inf,0.8737499713897705,inf
1750760942.9656072,inf,inf,0.8679999709129333,inf
1750760943.4979644,5.659999847412109,inf,inf,inf
1750760944.075776,inf,inf,inf,inf
1750760944.6529074,inf,inf,inf,inf
1750760945.2304542,5.6620001792907715,inf,inf,inf
1750760945.807638,5.666749954223633,inf,inf,inf
1750760946.3414438,inf,inf,inf,inf
1750760946.918712,inf,inf,inf,inf
1750760947.4961808,5.662749767303467,0.2944999933242798,inf,inf
1750760948.0735965,5.660749912261963,inf,inf,inf
1750760948.6509223,inf,inf,1.2094999551773071,inf
1750760949.0951986,inf,inf,inf,inf
1750760949.495501,inf,inf,inf,inf
1750760949.8951254,inf,inf,inf,inf
1750760950.4277105,5.677499771118164,inf,inf,inf
1750760950.96093,inf,inf,inf,inf
1750760951.5379517,inf,inf,inf,inf
1750760952.0717258,inf,inf,inf,inf
1750760952.6490498,inf,inf,inf,inf
1750760953.2263281,5.660250186920166,0.2939999997615814,inf,inf
1750760953.8036685,inf,inf,inf,inf
1750760954.38148,inf,inf,inf,inf
1750760954.9590476,inf,inf,inf,inf
1750760955.5359263,inf,inf,inf,inf
1750760956.1135597,inf,inf,inf,inf
1750760956.602735,5.670750141143799,inf,inf,inf
1750760957.1800447,inf,inf,inf,inf
1750760957.7573256,inf,inf,inf,inf
1750760958.3351767,5.66349983215332,inf,inf,inf
1750760958.9120438,inf,inf,inf,inf
1750760959.4448957,inf,0.296999990940094,inf,inf
1750760959.8895898,inf,0.29649999737739563,inf,inf
1750760960.46664,inf,inf,inf,inf
1750760961.044359,inf,inf,inf,inf
1750760961.6216602,5.659749984741211,0.29350000619888306,inf,inf
1750760962.1987526,inf,inf,inf,inf
1750760962.732945,inf,inf,inf,inf
1750760963.2654364,inf,inf,inf,inf
1750760963.842984,5.658999919891357,inf,inf,inf
1750760964.419998,inf,inf,inf,inf
1750760964.9977558,5.678249835968018,0.2944999933242798,inf,inf
1750760965.5748408,inf,inf,inf,inf
1750760966.1524022,inf,inf,inf,inf
1750760966.6860394,inf,inf,inf,inf
1750760967.2636976,inf,inf,inf,inf
1750760967.8408797,inf,inf,inf,inf
1750760968.4180868,inf,inf,inf,inf
1750760968.9960418,inf,inf,inf,inf
1750760969.5725737,inf,inf,inf,inf
1750760970.1503367,inf,inf,inf,inf
1750760970.728065,inf,inf,inf,inf
1750760971.305267,5.673250198364258,inf,inf,inf
1750760971.7946024,inf,inf,inf,inf
1750760972.327044,5.671999931335449,0.2944999933242798,inf,inf
1750760972.8596487,inf,inf,inf,inf
1750760973.3936996,5.652500152587891,inf,inf,inf
1750760973.926441,inf,inf,inf,inf
1750760974.503819,5.666749954223633,inf,inf,inf
1750760975.081039,5.682000160217285,inf,inf,inf
1750760975.6584873,inf,inf,inf,inf
1750760976.1473982,inf,inf,inf,inf
1750760976.680133,inf,inf,inf,inf
1750760977.2579896,5.666999816894531,inf,inf,inf
1750760977.835197,5.705749988555908,inf,inf,inf
1750760978.4125376,inf,0.296750009059906,inf,inf
1750760978.9898674,inf,inf,inf,inf
1750760979.567057,inf,inf,inf,inf
1750760980.1008208,inf,inf,inf,inf
1750760980.6337433,5.674499988555908,inf,inf,inf
1750760981.1666708,inf,inf,inf,inf
1750760981.743949,inf,inf,inf,inf
1750760982.277856,inf,inf,inf,inf
1750760982.6772187,inf,inf,inf,inf
1750760983.1655328,inf,inf,inf,inf
1750760983.6100307,5.674749851226807,inf,inf,inf
1750760984.1430023,5.672999858856201,inf,inf,inf
1750760984.631838,5.6620001792907715,inf,inf,inf
1750760985.2091196,5.6817498207092285,0.2944999933242798,inf,inf
1750760985.7419837,inf,inf,inf,inf
1750760986.0979176,inf,inf,0.5367500185966492,inf
1750760986.5855932,inf,inf,inf,inf
1750760987.163888,5.6595001220703125,inf,inf,inf
1750760987.7409012,inf,inf,inf,inf
1750760988.2740583,5.684500217437744,inf,inf,inf
1750760988.718334,inf,inf,inf,inf
1750760989.1631072,inf,inf,inf,inf
1750760989.5623043,inf,inf,inf,inf
1750760990.0953088,5.657750129699707,0.29225000739097595,inf,inf
1750760990.6725843,5.677750110626221,0.2944999933242798,inf,inf
1750760991.2501783,inf,inf,inf,inf
1750760991.7391565,5.675250053405762,inf,inf,inf
1750760992.2724376,inf,inf,inf,inf
1750760992.8046176,inf,inf,inf,inf
1750760993.338207,inf,inf,inf,inf
1750760993.9156427,inf,inf,inf,inf
1750760994.4927368,inf,inf,inf,inf
1750760995.0265088,5.672249794006348,0.2944999933242798,inf,inf
1750760995.5585153,inf,inf,inf,inf
1750760996.0924022,5.670499801635742,0.29475000500679016,inf,inf
1750760996.6254845,5.661499977111816,inf,inf,inf
1750760997.024988,inf,inf,inf,inf
1750760997.6026592,inf,inf,inf,inf
1750760998.1795735,5.667749881744385,0.2942500114440918,inf,inf
1750760998.7570589,5.6842498779296875,inf,inf,inf
1750760999.3344238,inf,inf,inf,inf
1750760999.9116614,5.6645002365112305,0.29475000500679016,inf,inf
1750761000.4454978,5.6620001792907715,inf,inf,inf
1750761001.0229077,5.661250114440918,0.2939999997615814,inf,inf
1750761001.6000285,inf,inf,inf,inf
1750761002.177614,inf,inf,inf,inf
1750761002.7107935,5.66949987411499,inf,inf,inf
1750761003.287721,5.667250156402588,0.2944999933242798,inf,inf
1750761003.8655512,5.666999816894531,0.2944999933242798,inf,inf
1750761004.3542507,inf,inf,inf,inf
1750761004.8425276,5.691999912261963,inf,inf,inf
1750761005.2428837,inf,0.2952499985694885,inf,inf
1750761005.6867032,5.666250228881836,inf,inf,inf
1750761006.086571,5.657750129699707,inf,inf,inf
1750761006.6637897,5.668499946594238,inf,inf,inf
1750761007.24127,5.668749809265137,inf,inf,inf
1750761007.8190982,5.658249855041504,inf,inf,inf
1750761008.396239,5.676499843597412,0.2942500114440918,inf,inf
1750761008.9298396,5.659749984741211,0.29374998807907104,inf,inf
1750761009.4630182,5.671750068664551,0.2942500114440918,inf,inf
1750761010.0401056,5.66225004196167,inf,inf,inf
1750761010.617309,inf,inf,inf,inf
1750761011.017499,inf,inf,inf,inf
1750761011.5496109,inf,inf,inf,inf
1750761012.0393262,5.709000110626221,inf,inf,inf
1750761012.6163018,inf,inf,inf,inf
1750761013.193653,5.65500020980835,0.2917500138282776,inf,inf
1750761013.6383748,inf,inf,inf,inf
1750761014.1711426,inf,inf,inf,inf
1750761014.7489116,inf,inf,inf,inf
1750761015.3257244,5.659249782562256,inf,inf,inf
1750761015.9032314,inf,inf,inf,inf
1750761016.4362447,5.677750110626221,0.2939999997615814,inf,inf
1750761017.0145156,5.7129998207092285,inf,inf,inf
1750761017.5916197,5.65749979019165,inf,inf,inf
1750761018.169085,inf,inf,inf,inf
1750761018.7464797,inf,inf,inf,inf
1750761019.3237495,inf,inf,inf,inf
1750761019.9011662,inf,inf,inf,inf
1750761020.4789588,inf,inf,inf,inf
1750761021.0559886,5.661499977111816,inf,inf,inf
1750761021.6334617,5.675250053405762,0.2944999933242798,inf,inf
1750761022.2107298,5.705749988555908,inf,inf,inf
1750761022.7449188,5.665999889373779,inf,inf,inf
1750761023.1449974,inf,inf,inf,inf
1750761023.6323414,inf,inf,inf,inf
1750761024.0773005,5.667500019073486,inf,inf,inf
1750761024.654239,5.671000003814697,0.2942500114440918,inf,inf
1750761025.231613,5.662499904632568,inf,inf,inf
1750761025.8090055,inf,inf,inf,inf
1750761026.386334,inf,inf,inf,inf
1750761026.964277,inf,inf,inf,inf
1750761027.5411596,inf,inf,inf,inf
1750761028.0751388,5.669000148773193,0.2944999933242798,inf,inf
1750761028.6522865,inf,inf,inf,inf
1750761029.2297196,5.672249794006348,inf,inf,inf
1750761029.807512,inf,inf,inf,inf
1750761030.3845282,inf,inf,inf,inf
1750761030.9621394,inf,inf,inf,inf
1750761031.538953,inf,inf,inf,inf
1750761032.116461,inf,inf,inf,inf
1750761032.694473,5.674499988555908,0.2944999933242798,inf,inf
1750761033.2715456,inf,inf,inf,inf
1750761033.5835507,inf,inf,inf,inf
1750761034.1158886,inf,inf,inf,inf
1750761034.6933503,inf,inf,inf,inf
1750761035.1823428,inf,inf,inf,inf
1750761035.670269,5.704750061035156,inf,inf,inf
1750761035.9819007,5.666250228881836,inf,inf,inf
1750761036.5140717,5.677999973297119,0.29475000500679016,inf,inf
1750761037.0478384,inf,inf,inf,inf
1750761037.6246803,inf,inf,inf,inf
1750761038.202115,5.666999816894531,inf,inf,inf
1750761038.7358694,inf,inf,inf,inf
1750761039.313255,inf,inf,inf,inf
1750761039.890304,inf,inf,inf,inf
1750761040.4233668,5.691249847412109,inf,inf,inf
1750761040.9129426,inf,inf,inf,inf
1750761041.4892375,5.653749942779541,0.2930000126361847,inf,inf
1750761042.0677903,inf,inf,inf,inf
1750761042.6446226,inf,0.29624998569488525,inf,inf
1750761043.2224708,5.669000148773193,inf,inf,inf
1750761043.7997408,5.6554999351501465,0.29350000619888306,inf,inf
1750761044.3768332,5.669250011444092,inf,inf,inf
1750761044.9544642,inf,inf,inf,inf
1750761045.531534,inf,inf,inf,inf
1750761046.1093214,5.709499835968018,inf,inf,inf
1750761046.6420102,inf,inf,inf,inf
1750761047.175759,5.678750038146973,0.2944999933242798,inf,inf
1750761047.7082543,inf,inf,inf,inf
1750761048.2858047,5.66949987411499,0.2942500114440918,inf,inf
1750761048.8630266,inf,inf,inf,inf
1750761049.3966901,inf,inf,inf,inf
1750761049.9741473,inf,inf,inf,inf
1750761050.551823,5.668000221252441,0.29624998569488525,inf,inf
1750761051.1294372,inf,inf,inf,inf
1750761051.7061856,inf,inf,inf,inf
1750761052.2838984,inf,inf,inf,inf
1750761052.861144,5.660999774932861,inf,inf,inf
1750761053.4386005,inf,inf,inf,inf
1750761054.0161548,inf,inf,inf,inf
1750761054.593511,5.670750141143799,inf,inf,inf
1750761055.1276042,inf,inf,inf,inf
1750761055.7046025,5.66349983215332,inf,inf,inf
1750761056.192582,5.665500164031982,0.29350000619888306,inf,inf
1750761056.5920956,inf,inf,inf,inf
