time_merge_log,odom_pos_x,odom_pos_y,odom_pos_z,odom_ori_x,odom_ori_y,odom_ori_z,odom_ori_w,odom_linear_x,odom_linear_y,odom_linear_z,odom_angular_x,odom_angular_y,odom_angular_z,odom_jarak_cm,odom_heading_deg,odom_timestamp,joint_left_wheel_rpm,joint_right_wheel_rpm,joint_timestamp,loadcell_berat_kg,loadcell_timestamp,interval_s,elapsed_time_s
1752488296.3292656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488296.1547139,0.0,0.0,1752488296.129113,0.03999999910593033,1752488296.199123,0.1117551326751709,1.6910498142242432
1752488296.374873,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488296.2576928,0.0,0.0,1752488296.223168,0.03999999910593033,1752488296.199123,0.04560732841491699,1.7366571426391602
1752488296.477201,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488296.282992,0.0,0.0,1752488296.3499563,0.03999999910593033,1752488296.199123,0.10232806205749512,1.8389852046966553
1752488296.5092077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488296.3827078,0.0,0.0,1752488296.3590965,0.03999999910593033,1752488296.199123,0.03200674057006836,1.8709919452667236
1752488296.5708008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488296.4204657,0.0,0.0,1752488296.447976,0.03999999910593033,1752488296.199123,0.061593055725097656,1.9325850009918213
1752488296.6208951,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488296.5203128,0.0,0.0,1752488296.4939027,0.03999999910593033,1752488296.199123,0.0500943660736084,1.9826793670654297
1752488296.6724694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488296.5326965,0.0,0.0,1752488296.542073,0.03999999910593033,1752488296.6687317,0.0515742301940918,2.0342535972595215
1752488296.70949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488296.58269,0.0,0.0,1752488296.5665526,0.03999999910593033,1752488296.6687317,0.03702068328857422,2.0712742805480957
1752488296.7538655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488296.646868,0.0,0.0,1752488296.5915804,0.03999999910593033,1752488296.6687317,0.04437541961669922,2.115649700164795
1752488296.8494883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488296.7326853,0.0,0.0,1752488296.654228,0.03999999910593033,1752488296.6687317,0.09562277793884277,2.2112724781036377
1752488296.8783824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488296.7326853,0.0,0.0,1752488296.7427301,0.03999999910593033,1752488296.6687317,0.02889418601989746,2.240166664123535
1752488296.9272795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488296.7828996,0.0,0.0,1752488296.766584,0.03999999910593033,1752488296.6687317,0.04889702796936035,2.2890636920928955
1752488296.9776177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488296.8202388,0.0,0.0,1752488296.803844,0.03999999910593033,1752488296.6687317,0.0503382682800293,2.339401960372925
1752488297.0683837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488296.8952062,0.0,0.0,1752488296.867561,0.03999999910593033,1752488296.6687317,0.09076595306396484,2.4301679134368896
1752488297.1527054,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488297.034106,0.0,0.0,1752488296.968387,0.03999999910593033,1752488296.6687317,0.08432173728942871,2.5144896507263184
1752488297.2208197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488297.120204,0.0,0.0,1752488297.0955577,0.03999999910593033,1752488297.2177846,0.0681142807006836,2.582603931427002
1752488297.2673836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488297.1406627,0.0,0.0,1752488297.1008394,0.03999999910593033,1752488297.2177846,0.04656386375427246,2.6291677951812744
1752488297.366556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488297.2372043,0.0,0.0,1752488297.14574,0.03999999910593033,1752488297.2177846,0.09917235374450684,2.7283401489257812
1752488297.4813366,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488297.3732927,0.0,0.0,1752488297.399738,0.03999999910593033,1752488297.2177846,0.11478066444396973,2.843120813369751
1752488297.548897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488297.4461124,0.0,0.0,1752488297.428964,0.03999999910593033,1752488297.2177846,0.06756043434143066,2.9106812477111816
1752488297.6032507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488297.484103,0.0,0.0,1752488297.4840853,0.03999999910593033,1752488297.2177846,0.05435371398925781,2.9650349617004395
1752488297.6882813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488297.5173788,0.0,0.0,1752488297.5423229,0.03999999910593033,1752488297.2177846,0.08503055572509766,3.050065517425537
1752488297.711819,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488297.5940843,0.0,0.0,1752488297.5833824,0.03999999910593033,1752488297.6918266,0.023537635803222656,3.0736031532287598
1752488297.7555897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488297.6545937,0.0,0.0,1752488297.6172752,0.03999999910593033,1752488297.6918266,0.043770790100097656,3.1173739433288574
1752488297.812104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488297.695272,0.0,0.0,1752488297.666499,0.03999999910593033,1752488297.6918266,0.05651426315307617,3.1738882064819336
1752488297.8640823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488297.742106,0.0,0.0,1752488297.717622,0.03999999910593033,1752488297.6918266,0.051978349685668945,3.2258665561676025
1752488297.9191144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488297.817486,0.0,0.0,1752488297.778972,0.03999999910593033,1752488297.6918266,0.05503201484680176,3.2808985710144043
1752488297.991699,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488297.8422587,0.0,0.0,1752488297.8727732,0.03999999910593033,1752488297.6918266,0.07258462905883789,3.353483200073242
1752488298.0068977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488297.894727,0.0,0.0,1752488297.8807676,0.03999999910593033,1752488297.6918266,0.015198707580566406,3.3686819076538086
1752488298.0846627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488297.957947,0.0,0.0,1752488297.965629,0.03999999910593033,1752488297.6918266,0.07776498794555664,3.4464468955993652
1752488298.1062737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488297.9846113,0.0,0.0,1752488297.9795089,0.03999999910593033,1752488297.6918266,0.02161097526550293,3.468057870864868
1752488298.1964161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488298.0202312,0.0,0.0,1752488298.081827,0.03999999910593033,1752488298.1079297,0.09014248847961426,3.5582003593444824
1752488298.2274673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488298.1163824,0.0,0.0,1752488298.1040096,0.03999999910593033,1752488298.1079297,0.031051158905029297,3.5892515182495117
1752488298.3249795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488298.132759,0.0,0.0,1752488298.1040096,0.03999999910593033,1752488298.1079297,0.09751224517822266,3.6867637634277344
1752488298.357195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488298.241889,0.0,0.0,1752488298.2308347,0.03999999910593033,1752488298.1079297,0.03221535682678223,3.7189791202545166
1752488298.4028835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488298.2577412,0.0,0.0,1752488298.27917,0.03999999910593033,1752488298.1079297,0.045688629150390625,3.7646677494049072
1752488298.5542634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488298.4329154,0.0,0.0,1752488298.3921123,0.03999999910593033,1752488298.1079297,0.15137982368469238,3.9160475730895996
1752488298.6209996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488298.4954133,0.0,0.0,1752488298.4795527,0.03999999910593033,1752488298.1079297,0.06673622131347656,3.982783794403076
1752488298.708452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488298.5541182,0.0,0.0,1752488298.5437028,0.03999999910593033,1752488298.6218708,0.08745241165161133,4.0702362060546875
1752488298.7775557,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488298.6541505,0.0,0.0,1752488298.6541345,0.03999999910593033,1752488298.6218708,0.06910371780395508,4.139339923858643
1752488298.9477487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488298.7050846,0.0,0.0,1752488298.804143,0.03999999910593033,1752488298.6218708,0.17019295692443848,4.309532880783081
1752488299.0041587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488298.9138627,0.0,0.0,1752488298.8859544,0.03999999910593033,1752488298.6218708,0.05641007423400879,4.36594295501709
1752488299.0730574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488298.955318,0.0,0.0,1752488298.919883,0.03999999910593033,1752488298.6218708,0.06889867782592773,4.434841632843018
1752488299.1758127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488299.055299,0.0,0.0,1752488299.055283,0.03999999910593033,1752488299.0737488,0.10275530815124512,4.537596940994263
1752488299.218203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488299.1040406,0.0,0.0,1752488299.0791216,0.03999999910593033,1752488299.0737488,0.04239034652709961,4.579987287521362
1752488299.2648365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488299.1379063,0.0,0.0,1752488299.1420305,0.03999999910593033,1752488299.0737488,0.04663348197937012,4.626620769500732
1752488299.8540046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488299.7546957,0.0,0.0,1752488299.716398,0.03999999910593033,1752488299.0737488,0.5891680717468262,5.215788841247559
1752488299.9386122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488299.798182,0.0,0.0,1752488299.754679,0.03999999910593033,1752488299.8545406,0.08460760116577148,5.30039644241333
1752488300.0029478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488299.8540533,0.0,0.0,1752488299.8540366,0.03999999910593033,1752488299.9606862,0.06433558464050293,5.364732027053833
1752488300.076897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488299.9552267,0.0,0.0,1752488299.9448287,0.03999999910593033,1752488299.9606862,0.07394909858703613,5.438681125640869
1752488300.1264923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488299.979103,0.0,0.0,1752488299.9790869,0.03999999910593033,1752488299.9606862,0.04959535598754883,5.488276481628418
1752488300.187548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488300.0929973,0.0,0.0,1752488299.9790869,0.03999999910593033,1752488299.9606862,0.061055660247802734,5.549332141876221
1752488300.2581022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488300.096069,0.0,0.0,1752488300.0799232,0.03999999910593033,1752488299.9606862,0.07055425643920898,5.61988639831543
1752488300.2778268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488300.1399667,0.0,0.0,1752488300.1195061,0.03999999910593033,1752488299.9606862,0.019724607467651367,5.639611005783081
1752488300.3285205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488300.1952617,0.0,0.0,1752488300.2039976,0.03999999910593033,1752488299.9606862,0.05069375038146973,5.690304756164551
1752488300.3744812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488300.2415578,0.0,0.0,1752488300.2291207,0.03999999910593033,1752488299.9606862,0.04596066474914551,5.736265420913696
1752488300.412982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488300.2806816,0.0,0.0,1752488300.2541866,0.03999999910593033,1752488299.9606862,0.03850078582763672,5.774766206741333
1752488300.4650593,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488300.3166182,0.0,0.0,1752488300.316602,0.03999999910593033,1752488300.4231827,0.052077293395996094,5.826843500137329
1752488300.551979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488300.439836,0.0,0.0,1752488300.4066424,0.03999999910593033,1752488300.4231827,0.08691978454589844,5.9137632846832275
1752488300.6512117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488300.490997,0.0,0.0,1752488300.5230916,0.03999999910593033,1752488300.4231827,0.09923267364501953,6.012995958328247
1752488300.707169,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488300.5973425,0.0,0.0,1752488300.597327,0.03999999910593033,1752488300.4231827,0.05595731735229492,6.068953275680542
1752488300.7722034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488300.6576884,0.0,0.0,1752488300.6265132,0.03999999910593033,1752488300.4231827,0.06503438949584961,6.133987665176392
1752488300.8098233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488300.6885376,0.0,0.0,1752488300.6715498,0.03999999910593033,1752488300.4231827,0.037619829177856445,6.171607494354248
1752488300.8833609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488300.7551074,0.0,0.0,1752488300.7328858,0.03999999910593033,1752488300.4231827,0.07353758811950684,6.245145082473755
1752488300.920138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488300.8186479,0.0,0.0,1752488300.7328858,0.03999999910593033,1752488300.8871646,0.03677701950073242,6.281922101974487
1752488300.9682686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488300.8579133,0.0,0.0,1752488300.8186312,0.03999999910593033,1752488300.8871646,0.04813075065612793,6.330052852630615
1752488301.1060596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488300.916455,0.0,0.0,1752488300.842156,0.03999999910593033,1752488300.8871646,0.13779091835021973,6.467843770980835
1752488301.1167357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488300.916455,0.0,0.0,1752488300.9361355,0.03999999910593033,1752488300.8871646,0.010676145553588867,6.478519916534424
1752488301.1681693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488300.9937253,0.0,0.0,1752488300.993709,0.03999999910593033,1752488300.8871646,0.051433563232421875,6.529953479766846
1752488301.2181516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488301.0970035,0.0,0.0,1752488301.0291276,0.03999999910593033,1752488300.8871646,0.049982309341430664,6.579935789108276
1752488301.3019078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488301.158047,0.0,0.0,1752488301.1922245,0.03999999910593033,1752488300.8871646,0.0837562084197998,6.663691997528076
1752488301.3501527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488301.1951528,0.0,0.0,1752488301.2183602,0.03999999910593033,1752488301.332036,0.04824495315551758,6.711936950683594
1752488301.4031444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488301.3107462,0.0,0.0,1752488301.2915058,0.03999999910593033,1752488301.332036,0.052991628646850586,6.764928579330444
1752488301.4532545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488301.3544526,0.0,0.0,1752488301.335585,0.03999999910593033,1752488301.332036,0.0501101016998291,6.815038681030273
1752488301.5267022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488301.4202335,0.0,0.0,1752488301.3919528,0.03999999910593033,1752488301.332036,0.07344770431518555,6.888486385345459
1752488301.5797162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488301.4794524,0.0,0.0,1752488301.453944,0.03999999910593033,1752488301.332036,0.05301403999328613,6.941500425338745
1752488301.6498637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488301.4794524,0.0,0.0,1752488301.5299094,0.03999999910593033,1752488301.332036,0.07014751434326172,7.011647939682007
1752488301.7121367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488301.5978758,0.0,0.0,1752488301.6105478,0.03999999910593033,1752488301.332036,0.06227302551269531,7.073920965194702
1752488301.8478093,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488301.6171489,0.0,0.0,1752488301.6918154,0.03999999910593033,1752488301.7983258,0.13567256927490234,7.2095935344696045
1752488301.8861506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488301.7841303,0.0,0.0,1752488301.7294157,0.03999999910593033,1752488301.7983258,0.03834128379821777,7.247934818267822
1752488301.984848,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488301.8533523,0.0,0.0,1752488301.8667643,0.03999999910593033,1752488301.7983258,0.09869742393493652,7.346632242202759
1752488302.085413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752488301.8972278,0.0,0.0,1752488301.9540105,0.03999999910593033,1752488301.7983258,0.10056495666503906,7.447197198867798
