time_merge_log,odom_pos_x,odom_pos_y,odom_pos_z,odom_ori_x,odom_ori_y,odom_ori_z,odom_ori_w,odom_linear_x,odom_linear_y,odom_linear_z,odom_angular_x,odom_angular_y,odom_angular_z,odom_jarak_cm,odom_heading_deg,odom_timestamp,tf_pos_x,tf_pos_y,tf_pos_z,tf_timestamp,tf_source_frame,tf_target_frame,interval_s,elapsed_time_s
1752748531.363383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,0.3335990905761719
1752748531.43151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748531.2257657,nan,nan,nan,nan,,,0.06812691688537598,0.40172600746154785
1752748531.4777992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748531.2743964,0.0,0.0,0.0,1752748531.0615857,odom,base_link,0.04628920555114746,0.4480152130126953
1752748531.49771,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748531.2743964,0.0,0.0,0.0,1752748531.0615857,odom,base_link,0.019910812377929688,0.467926025390625
1752748531.5571377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748531.3242066,0.0,0.0,0.0,1752748531.0746915,odom,base_link,0.059427738189697266,0.5273537635803223
1752748531.594812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748531.3988326,0.0,0.0,0.0,1752748531.11318,odom,base_link,0.0376741886138916,0.5650279521942139
1752748531.6686776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748531.4615252,0.0,0.0,0.0,1752748531.11318,odom,base_link,0.07386565208435059,0.6388936042785645
1752748531.6858447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748531.4989,0.0,0.0,0.0,1752748531.11318,odom,base_link,0.017167091369628906,0.6560606956481934
1752748531.7370017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748531.5364962,0.0,0.0,0.0,1752748531.1616929,map,base_link,0.05115699768066406,0.7072176933288574
1752748531.7922766,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748531.5989425,0.0,0.0,0.0,1752748531.1766744,map,base_link,0.05527496337890625,0.7624926567077637
1752748531.8537333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748531.6625588,0.0,0.0,0.0,1752748531.1766744,map,base_link,0.06145668029785156,0.8239493370056152
1752748531.8881793,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748531.6742706,0.0,0.0,0.0,1752748531.199842,map,base_link,0.034446001052856445,0.8583953380584717
1752748531.9412963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748531.7615006,0.0,0.0,0.0,1752748531.239831,map,base_link,0.05311703681945801,0.9115123748779297
1752748531.9987235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748531.7989464,0.0,0.0,0.0,1752748531.239831,map,base_link,0.057427167892456055,0.9689395427703857
1752748532.0960338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748531.862435,0.0,0.0,0.0,1752748531.2655814,map,base_link,0.09731030464172363,1.0662498474121094
1752748532.146524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748531.961461,0.0,0.0,0.0,1752748531.298979,map,base_link,0.05049014091491699,1.1167399883270264
1752748532.1975114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748531.961461,0.0,0.0,0.0,1752748531.298979,map,base_link,0.05098748207092285,1.1677274703979492
1752748532.2528691,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748532.0365689,0.0,0.0,0.0,1752748531.3625834,map,base_link,0.05535769462585449,1.2230851650238037
1752748532.2900524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748532.099145,0.0,0.0,0.0,1752748531.4366407,map,base_link,0.037183284759521484,1.2602684497833252
1752748532.3460104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748532.1670954,0.0,0.0,0.0,1752748531.4747832,map,base_link,0.05595803260803223,1.3162264823913574
1752748532.4091606,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752748532.1761658,0.0,0.0,0.0,1752748531.4989,map,base_link,0.06315016746520996,1.3793766498565674
