time_merge_log,odom_pos_x,odom_pos_y,odom_pos_z,odom_ori_x,odom_ori_y,odom_ori_z,odom_ori_w,odom_linear_x,odom_linear_y,odom_linear_z,odom_angular_x,odom_angular_y,odom_angular_z,odom_jarak_cm,odom_heading_deg,odom_timestamp,tf_pos_x,tf_pos_y,tf_pos_z,tf_timestamp,tf_source_frame,tf_target_frame,interval_s,elapsed_time_s
1754051373.0144413,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.000322967219519311,-3.4769315258587057e-07,0.0,1754051372.9447663,odom,base_link,nan,0.08114480972290039
1754051373.0510051,-0.000322967219519311,-3.4769315258587057e-07,0.0,0.0,0.0,0.0010765580222509724,0.9999994205112445,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12336448598130846,1754051373.0349305,-0.000322967219519311,-3.4769315258587057e-07,0.0,1754051372.9944227,odom,base_link,0.036563873291015625,0.11770868301391602
1754051373.1085367,-0.000322967219519311,-3.4769315258587057e-07,0.0,0.0,0.0,0.0010765580222509724,0.9999994205112445,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12336448598130846,1754051373.0818677,-0.00032075347944940537,-0.02042252142760746,0.0,1754051373.093904,map,base_link,0.05753159523010254,0.17524027824401855
1754051373.154659,-0.000322967219519311,-3.4769315258587057e-07,0.0,0.0,0.0,0.0010765580222509724,0.9999994205112445,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12336448598130846,1754051373.143496,-0.00032075347944940537,-0.02042252142760746,0.0,1754051373.143496,map,base_link,0.04612231254577637,0.22136259078979492
1754051373.2050474,-0.000322967219519311,-3.4769315258587057e-07,0.0,0.0,0.0,0.0010765580222509724,0.9999994205112445,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12336448598130846,1754051373.1932905,-0.00032075347944940537,-0.02042252142760746,0.0,1754051373.1932905,map,base_link,0.050388336181640625,0.27175092697143555
1754051373.2482276,-0.000322967219519311,-3.4769315258587057e-07,0.0,0.0,0.0,0.0010765580222509724,0.9999994205112445,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12336448598130846,1754051373.2182705,-0.00032075347944940537,-0.02042252142760746,0.0,1754051373.2182705,map,base_link,0.043180227279663086,0.31493115425109863
1754051373.2997944,-0.000322967219519311,-3.4769315258587057e-07,0.0,0.0,0.0,0.0010765580222509724,0.9999994205112445,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12336448598130846,1754051373.2931316,-0.00032075347944940537,-0.02042252142760746,0.0,1754051373.2931316,map,base_link,0.05156683921813965,0.3664979934692383
1754051373.5104105,-0.000322967219519311,-3.4769315258587057e-07,0.0,0.0,0.0,0.0010765580222509724,0.9999994205112445,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12336448598130846,1754051373.3181503,-0.00032075347944940537,-0.02042252142760746,0.0,1754051373.3181503,map,base_link,0.2106161117553711,0.5771141052246094
1754051373.5163124,-0.000322967219519311,-3.4769315258587057e-07,0.0,0.0,0.0,0.0010765580222509724,0.9999994205112445,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12336448598130846,1754051373.3433003,-0.00032075347944940537,-0.02042252142760746,0.0,1754051373.3181503,map,base_link,0.005901813507080078,0.5830159187316895
1754051373.550245,-0.000322967219519311,-3.4769315258587057e-07,0.0,0.0,0.0,0.0010765580222509724,0.9999994205112445,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12336448598130846,1754051373.4181638,-0.00032075347944940537,-0.02042252142760746,0.0,1754051373.3556588,map,base_link,0.03393268585205078,0.6169486045837402
1754051373.615752,-0.000322967219519311,-3.4769315258587057e-07,0.0,0.0,0.0,0.0010765580222509724,0.9999994205112445,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12336448598130846,1754051373.5807376,-0.00032075347944940537,-0.02042252142760746,0.0,1754051373.4181638,map,base_link,0.0655069351196289,0.6824555397033691
1754051373.6534052,-0.000322967219519311,-3.4769315258587057e-07,0.0,0.0,0.0,0.0010765580222509724,0.9999994205112445,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12336448598130846,1754051373.6436687,-0.00032075347944940537,-0.02042252142760746,0.0,1754051373.493212,map,base_link,0.037653207778930664,0.7201087474822998
1754051373.6992,-0.000322967219519311,-3.4769315258587057e-07,0.0,0.0,0.0,0.0010765580222509724,0.9999994205112445,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12336448598130846,1754051373.6932943,-0.00032075347944940537,-0.02042252142760746,0.0,1754051373.5434043,map,base_link,0.04579472541809082,0.7659034729003906
1754051373.7499943,-0.000322967219519311,-3.4769315258587057e-07,0.0,0.0,0.0,0.0010765580222509724,0.9999994205112445,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12336448598130846,1754051373.718212,-0.00032075347944940537,-0.02042252142760746,0.0,1754051373.5932834,map,base_link,0.050794363021850586,0.8166978359222412
1754051373.799624,-0.000322967219519311,-3.4769315258587057e-07,0.0,0.0,0.0,0.0010765580222509724,0.9999994205112445,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12336448598130846,1754051373.781401,-0.00032075347944940537,-0.02042252142760746,0.0,1754051373.6557686,map,base_link,0.04962968826293945,0.8663275241851807
1754051373.8537476,-0.000322967219519311,-3.4769315258587057e-07,0.0,0.0,0.0,0.0010765580222509724,0.9999994205112445,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12336448598130846,1754051373.843262,-0.00032075347944940537,-0.02042252142760746,0.0,1754051373.7557702,map,base_link,0.054123640060424805,0.9204511642456055
1754051373.8998196,-0.000322967219519311,-3.4769315258587057e-07,0.0,0.0,0.0,0.0010765580222509724,0.9999994205112445,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12336448598130846,1754051373.8931882,-0.00032075347944940537,-0.02042252142760746,0.0,1754051373.8931882,map,base_link,0.04607200622558594,0.9665231704711914
