time_merge_log,odom_pos_x,odom_pos_y,odom_pos_z,odom_ori_x,odom_ori_y,odom_ori_z,odom_ori_w,odom_linear_x,odom_linear_y,odom_linear_z,odom_angular_x,odom_angular_y,odom_angular_z,odom_jarak_cm,odom_heading_deg,odom_timestamp,tf_pos_x,tf_pos_y,tf_pos_z,tf_timestamp,tf_source_frame,tf_target_frame,interval_s,elapsed_time_s
1754048065.2329028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754048065.1583772,nan,nan,nan,nan,,,nan,0.07548379898071289
1754048065.2695549,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754048065.259208,0.0,0.0,0.0,1754048065.2208588,odom,base_link,0.0366520881652832,0.1121358871459961
1754048065.3202102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754048065.2959719,0.02002435772751979,-0.00860428337306855,0.0,1754048065.2833652,map,base_link,0.050655364990234375,0.16279125213623047
1754048065.369616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754048065.3584406,0.02002435772751979,-0.00860428337306855,0.0,1754048065.3584406,map,base_link,0.049405813217163086,0.21219706535339355
1754048065.422106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754048065.395884,0.02002435772751979,-0.00860428337306855,0.0,1754048065.395884,map,base_link,0.0524899959564209,0.26468706130981445
1754048065.4692051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754048065.4584253,0.02002435772751979,-0.00860428337306855,0.0,1754048065.4584253,map,base_link,0.04709911346435547,0.3117861747741699
1754048065.5240946,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754048065.4959273,0.02002435772751979,-0.00860428337306855,0.0,1754048065.4959273,map,base_link,0.05488944053649902,0.36667561531066895
1754048065.5987623,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754048065.5210505,0.02002435772751979,-0.00860428337306855,0.0,1754048065.5210505,map,base_link,0.07466769218444824,0.4413433074951172
1754048065.6307557,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754048065.5833805,0.02002435772751979,-0.00860428337306855,0.0,1754048065.5458248,map,base_link,0.03199338912963867,0.47333669662475586
1754048065.6742651,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754048065.6584651,0.02002435772751979,-0.00860428337306855,0.0,1754048065.6209722,map,base_link,0.043509483337402344,0.5168461799621582
1754048065.7264497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754048065.695917,0.02002435772751979,-0.00860428337306855,0.0,1754048065.6584651,map,base_link,0.0521845817565918,0.56903076171875
1754048065.7791889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754048065.7584758,0.02002435772751979,-0.00860428337306855,0.0,1754048065.746106,map,base_link,0.05273914337158203,0.621769905090332
1754048065.8273654,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754048065.7959294,0.02002435772751979,-0.00860428337306855,0.0,1754048065.7959294,map,base_link,0.04817652702331543,0.6699464321136475
1754048065.8704984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754048065.8585489,0.02002435772751979,-0.00860428337306855,0.0,1754048065.8352842,map,base_link,0.04313302040100098,0.7130794525146484
1754048065.927824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754048065.8959358,0.02002435772751979,-0.00860428337306855,0.0,1754048065.8959358,map,base_link,0.05732560157775879,0.7704050540924072
1754048065.9693537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754048065.9586332,0.02002435772751979,-0.00860428337306855,0.0,1754048065.9586332,map,base_link,0.04152965545654297,0.8119347095489502
1754048066.020841,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754048066.003578,0.02002435772751979,-0.00860428337306855,0.0,1754048066.003578,map,base_link,0.05148720741271973,0.8634219169616699
1754048066.0763826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754048066.0584826,0.02002435772751979,-0.00860428337306855,0.0,1754048066.0458958,map,base_link,0.0555417537689209,0.9189636707305908
1754048066.1195629,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754048066.0959256,0.02002435772751979,-0.00860428337306855,0.0,1754048066.0959256,map,base_link,0.043180227279663086,0.9621438980102539
