time_merge_log,odom_pos_x,odom_pos_y,odom_pos_z,odom_ori_x,odom_ori_y,odom_ori_z,odom_ori_w,odom_linear_x,odom_linear_y,odom_linear_z,odom_angular_x,odom_angular_y,odom_angular_z,odom_jarak_cm,odom_heading_deg,odom_timestamp,joint_left_wheel_rpm,joint_right_wheel_rpm,joint_timestamp,loadcell_berat_kg,loadcell_timestamp,tf_pos_x,tf_pos_y,tf_pos_z,tf_timestamp,tf_source_frame,tf_target_frame,interval_s,elapsed_time_s
1753886928.6404512,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886928.4168055,0.0,0.0,1753886928.4167943,0.029999999329447746,1753886928.609285,8.550428527780563e-06,0.00024321312210725523,0.0,1753886928.4168055,map,base_link,0.0512540340423584,0.61293625831604
1753886928.6866784,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886928.4168055,0.0,0.0,1753886928.4167943,0.029999999329447746,1753886928.609285,8.550428527780563e-06,0.00024321312210725523,0.0,1753886928.4168055,map,base_link,0.046227216720581055,0.6591634750366211
1753886928.7402217,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886928.4168055,0.0,0.0,1753886928.4167943,0.029999999329447746,1753886928.609285,8.550428527780563e-06,0.00024321312210725523,0.0,1753886928.4168055,map,base_link,0.0535433292388916,0.7127068042755127
1753886928.790607,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886928.4168055,0.0,0.0,1753886928.4167943,0.029999999329447746,1753886928.609285,8.550428527780563e-06,0.00024321312210725523,0.0,1753886928.4168055,map,base_link,0.050385236740112305,0.763092041015625
1753886928.8384545,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886928.4168055,0.0,0.0,1753886928.4167943,0.029999999329447746,1753886928.609285,8.550428527780563e-06,0.00024321312210725523,0.0,1753886928.4168055,map,base_link,0.04784750938415527,0.8109395503997803
1753886928.889053,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886928.4168055,0.0,0.0,1753886928.4167943,0.029999999329447746,1753886928.609285,8.550428527780563e-06,0.00024321312210725523,0.0,1753886928.4168055,map,base_link,0.0505986213684082,0.8615381717681885
1753886928.9388213,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886928.4168055,0.0,0.0,1753886928.4167943,0.029999999329447746,1753886928.609285,8.550428527780563e-06,0.00024321312210725523,0.0,1753886928.4168055,map,base_link,0.04976820945739746,0.9113063812255859
1753886928.9864488,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886928.4168055,0.0,0.0,1753886928.4167943,0.029999999329447746,1753886928.609285,8.550428527780563e-06,0.00024321312210725523,0.0,1753886928.4168055,map,base_link,0.04762744903564453,0.9589338302612305
1753886929.0412896,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886928.4168055,0.0,0.0,1753886928.4167943,0.029999999329447746,1753886928.609285,8.550428527780563e-06,0.00024321312210725523,0.0,1753886928.4168055,map,base_link,0.054840803146362305,1.0137746334075928
1753886929.091684,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886928.4168055,0.0,0.0,1753886928.4167943,0.029999999329447746,1753886929.0634735,8.550428527780563e-06,0.00024321312210725523,0.0,1753886928.4168055,map,base_link,0.050394535064697266,1.06416916847229
1753886929.1428509,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886928.4168055,0.0,0.0,1753886928.4167943,0.029999999329447746,1753886929.0634735,8.550428527780563e-06,0.00024321312210725523,0.0,1753886928.4168055,map,base_link,0.05116677284240723,1.1153359413146973
1753886929.1934826,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886928.4168055,0.0,0.0,1753886928.4167943,0.029999999329447746,1753886929.0634735,8.550428527780563e-06,0.00024321312210725523,0.0,1753886928.4168055,map,base_link,0.05063176155090332,1.1659677028656006
1753886929.241142,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886928.4168055,0.0,0.0,1753886928.4167943,0.029999999329447746,1753886929.0634735,8.550428527780563e-06,0.00024321312210725523,0.0,1753886928.4168055,map,base_link,0.04765939712524414,1.2136270999908447
1753886929.2879455,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886928.4168055,0.0,0.0,1753886928.4167943,0.029999999329447746,1753886929.0634735,8.550428527780563e-06,0.00024321312210725523,0.0,1753886928.4168055,map,base_link,0.04680347442626953,1.2604305744171143
1753886929.3375852,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886928.4168055,0.0,0.0,1753886928.4167943,0.029999999329447746,1753886929.0634735,8.550428527780563e-06,0.00024321312210725523,0.0,1753886928.4168055,map,base_link,0.04963970184326172,1.310070276260376
1753886929.3931646,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886928.4168055,0.0,0.0,1753886928.4167943,0.029999999329447746,1753886929.0634735,8.550428527780563e-06,0.00024321312210725523,0.0,1753886928.4168055,map,base_link,0.055579423904418945,1.365649700164795
1753886929.439269,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886929.4333055,0.0,0.0,1753886929.4332962,0.029999999329447746,1753886929.0634735,8.550428527780563e-06,0.00024321312210725523,0.0,1753886929.4291773,map,base_link,0.04610443115234375,1.4117541313171387
1753886929.4916334,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886929.4621372,0.0,0.0,1753886929.4621294,0.029999999329447746,1753886929.0634735,8.550428527780563e-06,0.00024321312210725523,0.0,1753886929.4551072,map,base_link,0.052364349365234375,1.464118480682373
1753886929.5410235,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886929.5035968,0.0,0.0,1753886929.5035882,0.029999999329447746,1753886929.5022156,8.550428527780563e-06,0.00024321312210725523,0.0,1753886929.4732084,map,base_link,0.04939007759094238,1.5135085582733154
1753886929.5900745,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886929.5482984,0.0,0.0,1753886929.548291,0.029999999329447746,1753886929.5022156,8.550428527780563e-06,0.00024321312210725523,0.0,1753886929.492583,map,base_link,0.04905104637145996,1.5625596046447754
1753886929.6386354,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886929.601616,0.0,0.0,1753886929.6016095,0.029999999329447746,1753886929.5022156,8.550428527780563e-06,0.00024321312210725523,0.0,1753886929.5198116,map,base_link,0.04856085777282715,1.6111204624176025
1753886929.6911411,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886929.640928,0.0,0.0,1753886929.6474361,0.029999999329447746,1753886929.5022156,8.550428527780563e-06,0.00024321312210725523,0.0,1753886929.5385618,map,base_link,0.0525057315826416,1.6636261940002441
1753886929.737427,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886929.6956933,0.0,0.0,1753886929.6956832,0.029999999329447746,1753886929.5022156,8.550428527780563e-06,0.00024321312210725523,0.0,1753886929.5594337,map,base_link,0.04628586769104004,1.7099120616912842
1753886929.7964854,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886929.7718234,0.0,0.0,1753886929.7548354,0.029999999329447746,1753886929.5022156,8.550428527780563e-06,0.00024321312210725523,0.0,1753886929.589974,map,base_link,0.059058427810668945,1.7689704895019531
1753886929.838682,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886929.8338816,0.0,0.0,1753886929.8075976,0.029999999329447746,1753886929.5022156,8.550428527780563e-06,0.00024321312210725523,0.0,1753886929.6223388,map,base_link,0.04219651222229004,1.8111670017242432
1753886929.886457,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886929.8792965,0.0,0.0,1753886929.879288,0.029999999329447746,1753886929.5022156,8.550428527780563e-06,0.00024321312210725523,0.0,1753886929.6739964,map,base_link,0.0477750301361084,1.8589420318603516
1753886929.936743,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886929.9168103,0.0,0.0,1753886929.929282,0.029999999329447746,1753886929.5022156,8.550428527780563e-06,0.00024321312210725523,0.0,1753886929.7940052,map,base_link,0.050286054611206055,1.9092280864715576
1753886929.986206,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886929.9792182,0.0,0.0,1753886929.9792073,0.029999999329447746,1753886929.943602,8.550428527780563e-06,0.00024321312210725523,0.0,1753886929.9792182,map,base_link,0.04946303367614746,1.958691120147705
1753886930.0416162,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.0167954,0.0,0.0,1753886930.0292146,0.029999999329447746,1753886929.943602,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.0167954,map,base_link,0.055410146713256836,2.014101266860962
1753886930.086322,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.0793276,0.0,0.0,1753886930.0793176,0.029999999329447746,1753886929.943602,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.0793276,map,base_link,0.044705867767333984,2.058807134628296
1753886930.1461172,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.1167936,0.0,0.0,1753886930.1292453,0.029999999329447746,1753886929.943602,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.1167936,map,base_link,0.05979514122009277,2.1186022758483887
1753886930.1860266,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.179248,0.0,0.0,1753886930.1792388,0.029999999329447746,1753886929.943602,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.179248,map,base_link,0.03990936279296875,2.1585116386413574
1753886930.2369213,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.2167692,0.0,0.0,1753886930.2293048,0.029999999329447746,1753886929.943602,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.2167692,map,base_link,0.050894737243652344,2.2094063758850098
1753886930.2861242,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.2792952,0.0,0.0,1753886930.2792857,0.029999999329447746,1753886929.943602,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.2792952,map,base_link,0.049202919006347656,2.2586092948913574
1753886930.3365338,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.3167326,0.0,0.0,1753886930.3292446,0.029999999329447746,1753886929.943602,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.3167326,map,base_link,0.050409555435180664,2.309018850326538
1753886930.3900762,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.3791919,0.0,0.0,1753886930.3791823,0.029999999329447746,1753886929.943602,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.3791919,map,base_link,0.053542375564575195,2.3625612258911133
1753886930.4365737,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.4168882,0.0,0.0,1753886930.4293075,0.029999999329447746,1753886930.393576,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.4168882,map,base_link,0.04649758338928223,2.4090588092803955
1753886930.486091,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.47927,0.0,0.0,1753886930.4792604,0.029999999329447746,1753886930.393576,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.47927,map,base_link,0.049517154693603516,2.458575963973999
1753886930.5381696,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.516694,0.0,0.0,1753886930.5292373,0.029999999329447746,1753886930.393576,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.516694,map,base_link,0.0520787239074707,2.5106546878814697
1753886930.5859587,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.5792859,0.0,0.0,1753886930.5792756,0.029999999329447746,1753886930.393576,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.5792859,map,base_link,0.04778909683227539,2.558443784713745
1753886930.6527233,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.6174128,0.0,0.0,1753886930.6291835,0.029999999329447746,1753886930.393576,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.6174128,map,base_link,0.06676459312438965,2.6252083778381348
1753886930.6870196,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.6792831,0.0,0.0,1753886930.6792731,0.029999999329447746,1753886930.393576,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.6792831,map,base_link,0.034296274185180664,2.6595046520233154
1753886930.736804,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.7169285,0.0,0.0,1753886930.7292,0.029999999329447746,1753886930.393576,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.7169285,map,base_link,0.04978442192077637,2.709289073944092
1753886930.7862146,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.77933,0.0,0.0,1753886930.7793202,0.029999999329447746,1753886930.393576,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.77933,map,base_link,0.04941058158874512,2.758699655532837
1753886930.8371317,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.8168097,0.0,0.0,1753886930.8292677,0.029999999329447746,1753886930.393576,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.8168097,map,base_link,0.05091714859008789,2.809616804122925
1753886930.8958297,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.8546324,0.0,0.0,1753886930.8689592,0.029999999329447746,1753886930.8395593,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.8546324,map,base_link,0.05869793891906738,2.868314743041992
1753886930.9379263,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.9171526,0.0,0.0,1753886930.9294024,0.029999999329447746,1753886930.8395593,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.9171526,map,base_link,0.042096614837646484,2.9104113578796387
1753886930.9868438,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886930.9800541,0.0,0.0,1753886930.980043,0.029999999329447746,1753886930.8395593,8.550428527780563e-06,0.00024321312210725523,0.0,1753886930.9800541,map,base_link,0.048917531967163086,2.9593288898468018
1753886931.0387504,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886931.017619,0.0,0.0,1753886931.0293252,0.029999999329447746,1753886930.8395593,8.550428527780563e-06,0.00024321312210725523,0.0,1753886931.017619,map,base_link,0.051906585693359375,3.011235475540161
1753886931.0860991,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886931.0793037,0.0,0.0,1753886931.079294,0.029999999329447746,1753886930.8395593,8.550428527780563e-06,0.00024321312210725523,0.0,1753886931.0793037,map,base_link,0.047348737716674805,3.058584213256836
1753886931.1466587,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886931.1168625,0.0,0.0,1753886931.116852,0.029999999329447746,1753886930.8395593,8.550428527780563e-06,0.00024321312210725523,0.0,1753886931.1168625,map,base_link,0.06055951118469238,3.1191437244415283
1753886931.1859958,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886931.1792147,0.0,0.0,1753886931.1792042,0.029999999329447746,1753886930.8395593,8.550428527780563e-06,0.00024321312210725523,0.0,1753886931.1792147,map,base_link,0.039337158203125,3.1584808826446533
1753886931.236785,8.550428527780563e-06,0.00024321312210725523,0.0,0.0,0.0,1.3877787807814457e-17,1.0,6.106226635438361e-17,0.0,0.0,0.0,0.0,-3.108624468950438e-16,0.02,1.5902773407317584e-15,1753886931.2167811,0.0,0.0,1753886931.229202,0.029999999329447746,1753886930.8395593,8.550428527780563e-06,0.00024321312210725523,0.0,1753886931.2167811,map,base_link,0.05078911781311035,3.2092700004577637
