time_merge_log,odom_pos_x,odom_pos_y,odom_pos_z,odom_ori_x,odom_ori_y,odom_ori_z,odom_ori_w,odom_linear_x,odom_linear_y,odom_linear_z,odom_angular_x,odom_angular_y,odom_angular_z,odom_jarak_cm,odom_heading_deg,odom_timestamp,tf_pos_x,tf_pos_y,tf_pos_z,tf_timestamp,tf_source_frame,tf_target_frame,interval_s,elapsed_time_s
1754046348.9064405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754046348.8594115,0.0,0.0,0.0,1754046348.8594115,odom,base_link,nan,0.07895731925964355
1754046348.946685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754046348.934288,0.0,0.0,0.0,1754046348.8968492,odom,base_link,0.04024457931518555,0.1192018985748291
1754046348.9983847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754046348.9842222,-0.019999025595956114,-0.010279197732882906,0.0,1754046348.9842222,map,base_link,0.05169963836669922,0.17090153694152832
1754046349.048698,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754046349.0346239,-0.019999025595956114,-0.010279197732882906,0.0,1754046349.0346239,map,base_link,0.05031323432922363,0.22121477127075195
1754046349.1045134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754046349.0842586,-0.019999025595956114,-0.010279197732882906,0.0,1754046349.059361,map,base_link,0.05581545829772949,0.27703022956848145
1754046349.1469285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754046349.1342947,-0.019999025595956114,-0.010279197732882906,0.0,1754046349.1342947,map,base_link,0.04241514205932617,0.3194453716278076
1754046349.196443,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754046349.1842625,-0.019999025595956114,-0.010279197732882906,0.0,1754046349.1842625,map,base_link,0.0495145320892334,0.368959903717041
1754046349.2562592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754046349.2343512,-0.019999025595956114,-0.010279197732882906,0.0,1754046349.2343512,map,base_link,0.05981612205505371,0.4287760257720947
1754046349.3059225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754046349.2343512,-0.019999025595956114,-0.010279197732882906,0.0,1754046349.2343512,map,base_link,0.04966330528259277,0.4784393310546875
1754046349.3461614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754046349.3343542,-0.019999025595956114,-0.010279197732882906,0.0,1754046349.284641,map,base_link,0.04023885726928711,0.5186781883239746
1754046349.4041035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754046349.3842874,-0.019999025595956114,-0.010279197732882906,0.0,1754046349.3343542,map,base_link,0.05794215202331543,0.57662034034729
1754046349.4468856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754046349.434521,-0.019999025595956114,-0.010279197732882906,0.0,1754046349.3842874,map,base_link,0.04278206825256348,0.6194024085998535
1754046349.50594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754046349.4844263,-0.019999025595956114,-0.010279197732882906,0.0,1754046349.4593892,map,base_link,0.05905437469482422,0.6784567832946777
1754046349.5469832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754046349.5282774,-0.019999025595956114,-0.010279197732882906,0.0,1754046349.4969044,map,base_link,0.04104328155517578,0.7195000648498535
1754046349.5960996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754046349.584637,-0.019999025595956114,-0.010279197732882906,0.0,1754046349.584637,map,base_link,0.04911637306213379,0.7686164379119873
1754046349.6570592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754046349.6342287,-0.019999025595956114,-0.010279197732882906,0.0,1754046349.6342287,map,base_link,0.060959577560424805,0.8295760154724121
