time_merge_log,odom_pos_x,odom_pos_y,odom_pos_z,odom_ori_x,odom_ori_y,odom_ori_z,odom_ori_w,odom_linear_x,odom_linear_y,odom_linear_z,odom_angular_x,odom_angular_y,odom_angular_z,odom_jarak_cm,odom_heading_deg,odom_timestamp,joint_left_wheel_rpm,joint_right_wheel_rpm,joint_timestamp,loadcell_berat_kg,loadcell_timestamp,interval_s,elapsed_time_s
1753887541.2061036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887541.194249,0.0,0.0,1753887541.1942375,30.09000015258789,1753887541.1332889,0.04908394813537598,0.6106040477752686
1753887541.2512314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887541.2194872,0.0,0.0,1753887541.2324088,30.09000015258789,1753887541.1332889,0.04512786865234375,0.6557319164276123
1753887541.3034027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887541.281937,0.0,0.0,1753887541.2819262,30.09000015258789,1753887541.1332889,0.05217123031616211,0.7079031467437744
1753887541.3493009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887541.3443127,0.0,0.0,1753887541.3443024,30.09000015258789,1753887541.1332889,0.0458981990814209,0.7538013458251953
1753887541.4031348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887541.394297,0.0,0.0,1753887541.3942873,30.09000015258789,1753887541.1332889,0.053833961486816406,0.8076353073120117
1753887541.454576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887541.4444625,0.0,0.0,1753887541.4444528,30.09000015258789,1753887541.1332889,0.051441192626953125,0.8590764999389648
1753887541.5002265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887541.4942753,0.0,0.0,1753887541.4942646,30.09000015258789,1753887541.1332889,0.045650482177734375,0.9047269821166992
1753887541.5517104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887541.5442698,0.0,0.0,1753887541.544258,30.09000015258789,1753887541.1332889,0.051483869552612305,0.9562108516693115
1753887541.5996718,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887541.5943873,0.0,0.0,1753887541.5943775,30.09000015258789,1753887541.578697,0.04796147346496582,1.0041723251342773
1753887541.6510139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887541.6192641,0.0,0.0,1753887541.6325262,30.09000015258789,1753887541.578697,0.051342010498046875,1.0555143356323242
1753887541.6993403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887541.6818244,0.0,0.0,1753887541.6818142,30.09000015258789,1753887541.578697,0.04832649230957031,1.1038408279418945
1753887541.762461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887541.7193131,0.0,0.0,1753887541.7319062,30.09000015258789,1753887541.578697,0.06312060356140137,1.166961431503296
1753887541.8038886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887541.7568388,0.0,0.0,1753887541.7568283,30.09000015258789,1753887541.578697,0.0414276123046875,1.2083890438079834
1753887541.85983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887541.8194013,0.0,0.0,1753887541.8442223,30.09000015258789,1753887541.578697,0.05594134330749512,1.2643303871154785
1753887541.9002352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887541.8944228,0.0,0.0,1753887541.894412,30.09000015258789,1753887541.578697,0.0404052734375,1.3047356605529785
1753887541.9523046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887541.919347,0.0,0.0,1753887541.931763,30.09000015258789,1753887541.578697,0.05206942558288574,1.3568050861358643
1753887542.0007741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887541.9823272,0.0,0.0,1753887541.9823167,30.09000015258789,1753887541.578697,0.04846954345703125,1.4052746295928955
1753887542.052846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.0337434,0.0,0.0,1753887542.0443692,30.09000015258789,1753887542.0279691,0.05207180976867676,1.4573464393615723
1753887542.1080492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.0838897,0.0,0.0,1753887542.0838783,30.09000015258789,1753887542.0279691,0.05520319938659668,1.512549638748169
1753887542.1544492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.132762,0.0,0.0,1753887542.1327507,30.09000015258789,1753887542.0279691,0.04640007019042969,1.5589497089385986
1753887542.199459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.1818955,0.0,0.0,1753887542.1818843,30.09000015258789,1753887542.0279691,0.04500985145568848,1.603959560394287
1753887542.2543492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.2443173,0.0,0.0,1753887542.2443054,30.09000015258789,1753887542.0279691,0.05489015579223633,1.6588497161865234
1753887542.2992315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.2942252,0.0,0.0,1753887542.2942135,30.09000015258789,1753887542.0279691,0.04488229751586914,1.7037320137023926
1753887542.3486345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.3444033,0.0,0.0,1753887542.3443933,30.09000015258789,1753887542.0279691,0.04940295219421387,1.7531349658966064
1753887542.3999004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.3943992,0.0,0.0,1753887542.3943882,30.09000015258789,1753887542.0279691,0.05126595497131348,1.80440092086792
1753887542.4492319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.4442165,0.0,0.0,1753887542.444208,30.09000015258789,1753887542.0279691,0.0493314266204834,1.8537323474884033
1753887542.513143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.4945893,0.0,0.0,1753887542.49458,30.09000015258789,1753887542.4787643,0.06391119956970215,1.9176435470581055
1753887542.5524428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.5442827,0.0,0.0,1753887542.5442731,30.09000015258789,1753887542.4787643,0.039299726486206055,1.9569432735443115
1753887542.5995562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.5944538,0.0,0.0,1753887542.5944424,30.09000015258789,1753887542.4787643,0.04711341857910156,2.004056692123413
1753887542.65071,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.6443536,0.0,0.0,1753887542.6443422,30.09000015258789,1753887542.4787643,0.05115389823913574,2.055210590362549
1753887542.7003033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.6946747,0.0,0.0,1753887542.6943467,30.09000015258789,1753887542.4787643,0.049593210220336914,2.1048038005828857
1753887542.7508245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.732917,0.0,0.0,1753887542.7329056,30.09000015258789,1753887542.4787643,0.050521135330200195,2.155324935913086
1753887542.8001668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.7823253,0.0,0.0,1753887542.7823143,30.09000015258789,1753887542.4787643,0.04934239387512207,2.204667329788208
1753887542.859398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.8443735,0.0,0.0,1753887542.8443618,30.09000015258789,1753887542.4787643,0.05923104286193848,2.2638983726501465
1753887542.8990407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.8944492,0.0,0.0,1753887542.8944378,30.09000015258789,1753887542.4787643,0.0396428108215332,2.3035411834716797
1753887542.949653,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.9445302,0.0,0.0,1753887542.9445198,30.09000015258789,1753887542.9240088,0.05061221122741699,2.3541533946990967
1753887542.9981952,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887542.994333,0.0,0.0,1753887542.994318,30.09000015258789,1753887542.9240088,0.04854226112365723,2.402695655822754
1753887543.049126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.0441806,0.0,0.0,1753887543.0441709,30.09000015258789,1753887542.9240088,0.05093073844909668,2.4536263942718506
1753887543.100135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.0946672,0.0,0.0,1753887543.0819187,30.09000015258789,1753887542.9240088,0.051009178161621094,2.5046355724334717
1753887543.1499093,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.1193416,0.0,0.0,1753887543.1446178,30.09000015258789,1753887542.9240088,0.049774169921875,2.5544097423553467
1753887543.2085676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.1826785,0.0,0.0,1753887543.1826682,30.09000015258789,1753887542.9240088,0.05865836143493652,2.613068103790283
1753887543.256354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.2460225,0.0,0.0,1753887543.2318797,30.09000015258789,1753887542.9240088,0.04778647422790527,2.6608545780181885
1753887543.3002214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.2819183,0.0,0.0,1753887543.2819066,30.09000015258789,1753887542.9240088,0.04386734962463379,2.7047219276428223
1753887543.3523824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.344694,0.0,0.0,1753887543.3446817,30.09000015258789,1753887542.9240088,0.05216097831726074,2.756882905960083
1753887543.4000669,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.3825245,0.0,0.0,1753887543.3824918,30.09000015258789,1753887543.372264,0.047684431076049805,2.804567337036133
1753887543.4518304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.4193614,0.0,0.0,1753887543.4193487,30.09000015258789,1753887543.372264,0.05176353454589844,2.8563308715820312
1753887543.5015156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.4835918,0.0,0.0,1753887543.49447,30.09000015258789,1753887543.372264,0.04968523979187012,2.9060161113739014
1753887543.561665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.519417,0.0,0.0,1753887543.5442421,30.09000015258789,1753887543.372264,0.060149431228637695,2.966165542602539
1753887543.5987391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.5942943,0.0,0.0,1753887543.5942838,30.09000015258789,1753887543.372264,0.03707408905029297,3.003239631652832
1753887543.6482258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.6193604,0.0,0.0,1753887543.6442873,30.09000015258789,1753887543.372264,0.049486637115478516,3.0527262687683105
1753887543.6995847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.694297,0.0,0.0,1753887543.6942852,30.09000015258789,1753887543.372264,0.051358938217163086,3.1040852069854736
1753887543.7500389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.719382,0.0,0.0,1753887543.74434,30.09000015258789,1753887543.372264,0.050454139709472656,3.1545393466949463
1753887543.815143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.7944944,0.0,0.0,1753887543.7944832,30.09000015258789,1753887543.372264,0.06510424613952637,3.2196435928344727
1753887543.851636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.8443491,0.0,0.0,1753887543.844338,30.09000015258789,1753887543.8191261,0.03649282455444336,3.256136417388916
1753887543.8998027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.8820088,0.0,0.0,1753887543.8819966,30.09000015258789,1753887543.8191261,0.048166751861572266,3.3043031692504883
1753887543.953876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.9442601,0.0,0.0,1753887543.931775,30.09000015258789,1753887543.8191261,0.054073333740234375,3.3583765029907227
1753887543.9987965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887543.99434,0.0,0.0,1753887543.99433,30.09000015258789,1753887543.8191261,0.04492044448852539,3.403296947479248
1753887544.0654695,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.0442107,0.0,0.0,1753887544.0441997,30.09000015258789,1753887543.8191261,0.06667304039001465,3.4699699878692627
1753887544.0988114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.0942435,0.0,0.0,1753887544.0942333,30.09000015258789,1753887543.8191261,0.03334188461303711,3.5033118724823
1753887544.14944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.119316,0.0,0.0,1753887544.146073,30.09000015258789,1753887543.8191261,0.050628662109375,3.553940534591675
1753887544.2007458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.1822023,0.0,0.0,1753887544.1693134,30.09000015258789,1753887543.8191261,0.05130577087402344,3.6052463054656982
1753887544.2493317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.2444153,0.0,0.0,1753887544.2444062,30.09000015258789,1753887543.8191261,0.04858589172363281,3.653832197189331
1753887544.301988,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.2818048,0.0,0.0,1753887544.2817757,30.09000015258789,1753887544.2675388,0.05265617370605469,3.7064883708953857
1753887544.3494363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.3449068,0.0,0.0,1753887544.3448968,30.09000015258789,1753887544.2675388,0.04744839668273926,3.753936767578125
1753887544.398913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.3943274,0.0,0.0,1753887544.3943162,30.09000015258789,1753887544.2675388,0.04947662353515625,3.8034133911132812
1753887544.4485795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.4442682,0.0,0.0,1753887544.4442582,30.09000015258789,1753887544.2675388,0.049666643142700195,3.8530800342559814
1753887544.4992228,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.4942513,0.0,0.0,1753887544.4942408,30.09000015258789,1753887544.2675388,0.050643205642700195,3.9037232398986816
1753887544.549994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.544348,0.0,0.0,1753887544.5443363,30.09000015258789,1753887544.2675388,0.050771236419677734,3.9544944763183594
1753887544.5998764,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.5943286,0.0,0.0,1753887544.594316,30.09000015258789,1753887544.2675388,0.04988241195678711,4.0043768882751465
1753887544.652324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.6442404,0.0,0.0,1753887544.64423,30.09000015258789,1753887544.2675388,0.05244755744934082,4.056824445724487
1753887544.7007246,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.694218,0.0,0.0,1753887544.6942077,30.09000015258789,1753887544.2675388,0.0484006404876709,4.105225086212158
1753887544.7528844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.7443306,0.0,0.0,1753887544.7317462,30.09000015258789,1753887544.7149687,0.052159786224365234,4.157384872436523
1753887544.799135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.7950187,0.0,0.0,1753887544.7950094,30.09000015258789,1753887544.7149687,0.04625058174133301,4.2036354541778564
1753887544.8481998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.8442361,0.0,0.0,1753887544.8442256,30.09000015258789,1753887544.7149687,0.04906487464904785,4.252700328826904
1753887544.9028459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.894379,0.0,0.0,1753887544.894368,30.09000015258789,1753887544.7149687,0.05464601516723633,4.307346343994141
1753887544.9487813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.9442608,0.0,0.0,1753887544.9442506,30.09000015258789,1753887544.7149687,0.04593539237976074,4.353281736373901
1753887545.0082412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887544.9834518,0.0,0.0,1753887544.983442,30.09000015258789,1753887544.7149687,0.05945992469787598,4.412741661071777
1753887545.0493505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887545.0442133,0.0,0.0,1753887545.0442028,30.09000015258789,1753887544.7149687,0.041109323501586914,4.453850984573364
1753887545.0999014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887545.094294,0.0,0.0,1753887545.0942838,30.09000015258789,1753887544.7149687,0.05055093765258789,4.504401922225952
1753887545.149419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887545.1446562,0.0,0.0,1753887545.1446443,30.09000015258789,1753887544.7149687,0.04951763153076172,4.553919553756714
1753887545.1995757,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887545.194355,0.0,0.0,1753887545.1943445,30.09000015258789,1753887545.1628442,0.050156593322753906,4.604076147079468
1753887545.2490292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887545.2444599,0.0,0.0,1753887545.2444484,30.09000015258789,1753887545.1628442,0.0494534969329834,4.653529644012451
1753887545.3040414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887545.2942753,0.0,0.0,1753887545.281769,30.09000015258789,1753887545.1628442,0.05501222610473633,4.7085418701171875
1753887545.350696,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887545.3443418,0.0,0.0,1753887545.3443289,30.09000015258789,1753887545.1628442,0.046654701232910156,4.755196571350098
1753887545.3993905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887545.3944032,0.0,0.0,1753887545.3943915,30.09000015258789,1753887545.1628442,0.04869437217712402,4.803890943527222
1753887545.449675,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887545.4442487,0.0,0.0,1753887545.4442368,30.09000015258789,1753887545.1628442,0.050284624099731445,4.854175567626953
1753887545.5031612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887545.4944732,0.0,0.0,1753887545.4944627,30.09000015258789,1753887545.1628442,0.05348610877990723,4.90766167640686
1753887545.5505261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887545.544342,0.0,0.0,1753887545.5443313,30.09000015258789,1753887545.1628442,0.04736495018005371,4.955026626586914
1753887545.6067276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887545.5821862,0.0,0.0,1753887545.5821764,30.09000015258789,1753887545.1628442,0.05620145797729492,5.011228084564209
1753887545.6486135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887545.6441724,0.0,0.0,1753887545.6441622,30.09000015258789,1753887545.6119673,0.0418858528137207,5.05311393737793
1753887545.7005732,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887545.681841,0.0,0.0,1753887545.6944182,30.09000015258789,1753887545.6119673,0.05195975303649902,5.105073690414429
1753887545.7503622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887545.744553,0.0,0.0,1753887545.7445424,30.09000015258789,1753887545.6119673,0.0497889518737793,5.154862642288208
1753887545.799675,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887545.7943177,0.0,0.0,1753887545.7943072,30.09000015258789,1753887545.6119673,0.04931282997131348,5.2041754722595215
1753887545.849734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887545.8442795,0.0,0.0,1753887545.8442688,30.09000015258789,1753887545.6119673,0.05005908012390137,5.254234552383423
1753887545.8994753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753887545.8944767,0.0,0.0,1753887545.8944662,30.09000015258789,1753887545.6119673,0.049741268157958984,5.303975820541382
