time_merge_log,odom_pos_x,odom_pos_y,odom_pos_z,odom_ori_x,odom_ori_y,odom_ori_z,odom_ori_w,odom_linear_x,odom_linear_y,odom_linear_z,odom_angular_x,odom_angular_y,odom_angular_z,odom_jarak_cm,odom_heading_deg,odom_timestamp,joint_left_wheel_rpm,joint_right_wheel_rpm,joint_timestamp,loadcell_berat_kg,loadcell_timestamp,interval_s,elapsed_time_s
1753887341.3670456,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887341.3585956,0.0,0.0,1753887341.358585,30.100000381469727,1753887341.1421847,0.04887533187866211,0.8536298274993896
1753887341.417336,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887341.3957698,0.0,0.0,1753887341.4090407,30.100000381469727,1753887341.1421847,0.05029034614562988,0.9039201736450195
1753887341.4708893,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887341.4586723,0.0,0.0,1753887341.4586616,30.100000381469727,1753887341.1421847,0.05355334281921387,0.9574735164642334
1753887341.517689,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887341.4957838,0.0,0.0,1753887341.5084202,30.100000381469727,1753887341.1421847,0.046799659729003906,1.0042731761932373
1753887341.5660274,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887341.5583606,0.0,0.0,1753887341.558351,30.100000381469727,1753887341.1421847,0.04833841323852539,1.0526115894317627
1753887341.6179678,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887341.5966494,0.0,0.0,1753887341.608254,30.100000381469727,1753887341.5785527,0.0519404411315918,1.1045520305633545
1753887341.66711,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887341.658517,0.0,0.0,1753887341.6585062,30.100000381469727,1753887341.5785527,0.04914212226867676,1.1536941528320312
1753887341.7266545,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887341.6962562,0.0,0.0,1753887341.708421,30.100000381469727,1753887341.5785527,0.05954456329345703,1.2132387161254883
1753887341.7687943,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887341.758344,0.0,0.0,1753887341.758333,30.100000381469727,1753887341.5785527,0.04213976860046387,1.2553784847259521
1753887341.8331785,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887341.7957246,0.0,0.0,1753887341.8082643,30.100000381469727,1753887341.5785527,0.06438422203063965,1.3197627067565918
1753887341.8677027,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887341.8582563,0.0,0.0,1753887341.8582468,30.100000381469727,1753887341.5785527,0.03452420234680176,1.3542869091033936
1753887341.924656,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887341.8957474,0.0,0.0,1753887341.9083078,30.100000381469727,1753887341.5785527,0.05695319175720215,1.4112401008605957
1753887341.9661071,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887341.9582133,0.0,0.0,1753887341.9582038,30.100000381469727,1753887341.5785527,0.041451215744018555,1.4526913166046143
1753887342.020211,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887341.9957745,0.0,0.0,1753887342.0082626,30.100000381469727,1753887341.5785527,0.054103851318359375,1.5067951679229736
1753887342.0675232,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.0582497,0.0,0.0,1753887342.0582392,30.100000381469727,1753887342.0347092,0.047312259674072266,1.554107427597046
1753887342.1213987,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.0959196,0.0,0.0,1753887342.1082647,30.100000381469727,1753887342.0347092,0.05387544631958008,1.607982873916626
1753887342.1668365,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.1583352,0.0,0.0,1753887342.1583254,30.100000381469727,1753887342.0347092,0.04543781280517578,1.6534206867218018
1753887342.2224975,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.1963382,0.0,0.0,1753887342.2083192,30.100000381469727,1753887342.0347092,0.05566096305847168,1.7090816497802734
1753887342.2675714,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.2585611,0.0,0.0,1753887342.2585485,30.100000381469727,1753887342.0347092,0.0450739860534668,1.7541556358337402
1753887342.3191595,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.2964222,0.0,0.0,1753887342.3082817,30.100000381469727,1753887342.0347092,0.05158805847167969,1.80574369430542
1753887342.379302,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.3583395,0.0,0.0,1753887342.3583286,30.100000381469727,1753887342.0347092,0.06014251708984375,1.8658862113952637
1753887342.4162424,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.3957117,0.0,0.0,1753887342.4082427,30.100000381469727,1753887342.0347092,0.03694033622741699,1.9028265476226807
1753887342.4719558,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.458354,0.0,0.0,1753887342.4583428,30.100000381469727,1753887342.0347092,0.05571341514587402,1.9585399627685547
1753887342.5164053,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.4962091,0.0,0.0,1753887342.5084126,30.100000381469727,1753887342.4764957,0.044449567794799805,2.0029895305633545
1753887342.56611,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.5583034,0.0,0.0,1753887342.5582914,30.100000381469727,1753887342.4764957,0.049704551696777344,2.052694082260132
1753887342.6328104,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.596064,0.0,0.0,1753887342.6081514,30.100000381469727,1753887342.4764957,0.06670045852661133,2.119394540786743
1753887342.66617,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.6582975,0.0,0.0,1753887342.6582897,30.100000381469727,1753887342.4764957,0.033359527587890625,2.152754068374634
1753887342.716047,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.6957881,0.0,0.0,1753887342.7082033,30.100000381469727,1753887342.4764957,0.049877166748046875,2.2026312351226807
1753887342.7659187,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.7597191,0.0,0.0,1753887342.7597096,30.100000381469727,1753887342.4764957,0.04987168312072754,2.252502918243408
1753887342.8180046,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.7957084,0.0,0.0,1753887342.8082442,30.100000381469727,1753887342.4764957,0.05208587646484375,2.304588794708252
1753887342.8753572,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.859071,0.0,0.0,1753887342.85906,30.100000381469727,1753887342.4764957,0.057352542877197266,2.361941337585449
1753887342.917025,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.8957903,0.0,0.0,1753887342.9082527,30.100000381469727,1753887342.4764957,0.041667938232421875,2.403609275817871
1753887342.966438,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.9582694,0.0,0.0,1753887342.9582574,30.100000381469727,1753887342.9238546,0.04941296577453613,2.4530222415924072
1753887343.0174892,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887342.996673,0.0,0.0,1753887343.0093417,30.100000381469727,1753887342.9238546,0.05105113983154297,2.50407338142395
1753887343.0661147,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.0583408,0.0,0.0,1753887343.0583305,30.100000381469727,1753887342.9238546,0.04862546920776367,2.552698850631714
1753887343.120714,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.098,0.0,0.0,1753887343.1082428,30.100000381469727,1753887342.9238546,0.05459928512573242,2.6072981357574463
1753887343.1662283,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.1584709,0.0,0.0,1753887343.1584594,30.100000381469727,1753887342.9238546,0.04551434516906738,2.6528124809265137
1753887343.2159905,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.1964633,0.0,0.0,1753887343.2082047,30.100000381469727,1753887342.9238546,0.04976224899291992,2.7025747299194336
1753887343.265889,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.25827,0.0,0.0,1753887343.2582588,30.100000381469727,1753887342.9238546,0.049898386001586914,2.7524731159210205
1753887343.3167,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.2971804,0.0,0.0,1753887343.308253,30.100000381469727,1753887342.9238546,0.050811052322387695,2.803284168243408
1753887343.3718953,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.358236,0.0,0.0,1753887343.3582256,30.100000381469727,1753887342.9238546,0.05519533157348633,2.8584794998168945
1753887343.4181333,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.3962584,0.0,0.0,1753887343.4082909,30.100000381469727,1753887343.37724,0.046237945556640625,2.904717445373535
1753887343.4670198,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.4582345,0.0,0.0,1753887343.4582245,30.100000381469727,1753887343.37724,0.04888653755187988,2.953603982925415
1753887343.5165956,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.4961264,0.0,0.0,1753887343.5082622,30.100000381469727,1753887343.37724,0.0495758056640625,3.0031797885894775
1753887343.5663311,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.5583897,0.0,0.0,1753887343.5583794,30.100000381469727,1753887343.37724,0.04973554611206055,3.052915334701538
1753887343.6228871,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.5958328,0.0,0.0,1753887343.6082249,30.100000381469727,1753887343.37724,0.056555986404418945,3.109471321105957
1753887343.6665664,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.6585453,0.0,0.0,1753887343.658535,30.100000381469727,1753887343.37724,0.043679237365722656,3.1531505584716797
1753887343.7165,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.6966076,0.0,0.0,1753887343.7084382,30.100000381469727,1753887343.37724,0.049933671951293945,3.2030842304229736
1753887343.7664647,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.7582994,0.0,0.0,1753887343.7582881,30.100000381469727,1753887343.37724,0.04996466636657715,3.253048896789551
1753887343.816397,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.7957516,0.0,0.0,1753887343.8081713,30.100000381469727,1753887343.37724,0.049932241439819336,3.30298113822937
1753887343.8764143,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.858237,0.0,0.0,1753887343.858227,30.100000381469727,1753887343.820219,0.06001734733581543,3.3629984855651855
1753887343.916865,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.895702,0.0,0.0,1753887343.9082282,30.100000381469727,1753887343.820219,0.0404508113861084,3.403449296951294
1753887343.9662833,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.9582946,0.0,0.0,1753887343.9582834,30.100000381469727,1753887343.820219,0.04941821098327637,3.4528675079345703
1753887344.0161479,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887343.9967523,0.0,0.0,1753887344.0082757,30.100000381469727,1753887343.820219,0.04986453056335449,3.502732038497925
1753887344.0685372,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887344.0604084,0.0,0.0,1753887344.0603979,30.100000381469727,1753887343.820219,0.05238938331604004,3.555121421813965
1753887344.1315799,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887344.096223,0.0,0.0,1753887344.1083345,30.100000381469727,1753887343.820219,0.06304264068603516,3.6181640625
1753887344.16672,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887344.1586773,0.0,0.0,1753887344.1586654,30.100000381469727,1753887343.820219,0.035140037536621094,3.653304100036621
1753887344.2162435,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887344.1957967,0.0,0.0,1753887344.20821,30.100000381469727,1753887343.820219,0.04952359199523926,3.7028276920318604
1753887344.2676256,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887344.2585003,0.0,0.0,1753887344.2584898,30.100000381469727,1753887343.820219,0.05138206481933594,3.7542097568511963
1753887344.3165405,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887344.2958622,0.0,0.0,1753887344.3082364,30.100000381469727,1753887344.2679138,0.04891490936279297,3.8031246662139893
1753887344.3660865,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887344.3582883,0.0,0.0,1753887344.3582773,30.100000381469727,1753887344.2679138,0.049546003341674805,3.852670669555664
1753887344.415935,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887344.396318,0.0,0.0,1753887344.4082093,30.100000381469727,1753887344.2679138,0.04984855651855469,3.9025192260742188
1753887344.4786994,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887344.4582684,0.0,0.0,1753887344.458258,30.100000381469727,1753887344.2679138,0.06276440620422363,3.9652836322784424
1753887344.5186384,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887344.4958565,0.0,0.0,1753887344.5081813,30.100000381469727,1753887344.2679138,0.039938926696777344,4.00522255897522
1753887344.5682206,2.893316159336544,-0.0034939426688784937,0.0,0.0,0.0,0.030139065709408594,0.9995457151717294,-5.342948306008566e-17,0.0,0.0,0.0,0.0,4.718447854656915e-17,289.33,3.4542056074766125,1753887344.5581603,0.0,0.0,1753887344.5581486,30.100000381469727,1753887344.2679138,0.04958224296569824,4.054804801940918
