time_merge_log,odom_pos_x,odom_pos_y,odom_pos_z,odom_ori_x,odom_ori_y,odom_ori_z,odom_ori_w,odom_linear_x,odom_linear_y,odom_linear_z,odom_angular_x,odom_angular_y,odom_angular_z,odom_jarak_cm,odom_heading_deg,odom_timestamp,tf_pos_x,tf_pos_y,tf_pos_z,tf_timestamp,tf_source_frame,tf_target_frame,interval_s,elapsed_time_s
1753947415.730049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753947415.6844654,0.0,0.0,0.0,1753947415.6844654,odom,base_link,nan,0.06647539138793945
1753947415.7828884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753947415.7702923,0.0,0.0,0.0,1753947415.7702923,odom,base_link,0.05283951759338379,0.11931490898132324
1753947415.8304842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753947415.8202178,0.0,0.0,0.0,1753947415.807812,map,base_link,0.04759573936462402,0.16691064834594727
1753947415.881652,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753947415.8702242,0.0,0.0,0.0,1753947415.8702242,map,base_link,0.051167964935302734,0.21807861328125
1753947415.93264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753947415.9203448,0.0,0.0,0.0,1753947415.907925,map,base_link,0.050987958908081055,0.26906657218933105
1753947415.9804373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753947415.9702022,0.0,0.0,0.0,1753947415.9702022,map,base_link,0.047797203063964844,0.3168637752532959
1753947416.0373354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753947416.0202055,0.0,0.0,0.0,1753947416.0202055,map,base_link,0.05689811706542969,0.3737618923187256
1753947416.167956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753947416.0453148,0.0,0.0,0.0,1753947416.0453148,map,base_link,0.13062071800231934,0.5043826103210449
1753947416.1786735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753947416.0827968,0.0,0.0,0.0,1753947416.0453148,map,base_link,0.010717391967773438,0.5151000022888184
1753947416.235195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753947416.1826816,0.0,0.0,0.0,1753947416.0827968,map,base_link,0.05652141571044922,0.5716214179992676
