time_merge_log,odom_pos_x,odom_pos_y,odom_pos_z,odom_ori_x,odom_ori_y,odom_ori_z,odom_ori_w,odom_linear_x,odom_linear_y,odom_linear_z,odom_angular_x,odom_angular_y,odom_angular_z,odom_jarak_cm,odom_heading_deg,odom_timestamp,tf_pos_x,tf_pos_y,tf_pos_z,tf_timestamp,tf_source_frame,tf_target_frame,interval_s,elapsed_time_s
1752749263.9571798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749263.7192278,nan,nan,nan,nan,,,nan,0.21127057075500488
1752749264.0028772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749263.8192399,0.0,0.0,0.0,1752749263.7816517,odom,base_link,0.04569745063781738,0.25696802139282227
1752749264.0535333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749263.881803,0.0,0.0,0.0,1752749263.7950559,odom,base_link,0.05065608024597168,0.30762410163879395
1752749264.1044583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749263.933719,0.0,0.0,0.0,1752749263.8192399,odom,base_link,0.05092501640319824,0.3585491180419922
1752749264.1529877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749264.0193985,0.0,0.0,0.0,1752749263.8450215,odom,base_link,0.04852938652038574,0.40707850456237793
1752749264.2118282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749264.058914,0.0,0.0,0.0,1752749263.8569078,odom,base_link,0.05884051322937012,0.46591901779174805
1752749264.2502546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749264.1193206,0.0,0.0,0.0,1752749263.895939,map,base_link,0.03842639923095703,0.5043454170227051
1752749264.2969499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749264.2193778,0.0,0.0,0.0,1752749263.933719,map,base_link,0.04669523239135742,0.5510406494140625
1752749264.3566046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749264.282355,0.0,0.0,0.0,1752749263.956832,map,base_link,0.05965471267700195,0.6106953620910645
1752749264.398975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749264.3444474,0.0,0.0,0.0,1752749263.989156,map,base_link,0.04237031936645508,0.6530656814575195
1752749264.4562705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749264.4191217,0.0,0.0,0.0,1752749264.0193985,map,base_link,0.05729556083679199,0.7103612422943115
1752749264.4976418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749264.4824378,0.0,0.0,0.0,1752749264.0403783,map,base_link,0.04137134552001953,0.751732587814331
1752749264.5484452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749264.5218685,0.0,0.0,0.0,1752749264.058914,map,base_link,0.050803422927856445,0.8025360107421875
1752749264.6014037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749264.5827522,0.0,0.0,0.0,1752749264.0943222,map,base_link,0.05295848846435547,0.855494499206543
1752749264.6451042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749264.6209328,0.0,0.0,0.0,1752749264.1193206,map,base_link,0.043700456619262695,0.8991949558258057
1752749264.7022595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749264.6826117,0.0,0.0,0.0,1752749264.1566656,map,base_link,0.05715537071228027,0.9563503265380859
1752749264.754754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749264.7446113,0.0,0.0,0.0,1752749264.194624,map,base_link,0.05249452590942383,1.0088448524475098
1752749264.7947628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749264.7820206,0.0,0.0,0.0,1752749264.2193778,map,base_link,0.0400087833404541,1.0488536357879639
1752749264.8455036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749264.819563,0.0,0.0,0.0,1752749264.282355,map,base_link,0.050740718841552734,1.0995943546295166
1752749264.8961797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749264.881766,0.0,0.0,0.0,1752749264.3444474,map,base_link,0.05067610740661621,1.1502704620361328
1752749264.9723754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749264.9446604,0.0,0.0,0.0,1752749264.3570676,map,base_link,0.07619571685791016,1.226466178894043
1752749265.0002682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749264.956914,0.0,0.0,0.0,1752749264.3818252,map,base_link,0.0278928279876709,1.2543590068817139
1752749265.057711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749265.0444846,0.0,0.0,0.0,1752749264.3947864,map,base_link,0.057442665100097656,1.3118016719818115
1752749265.0959709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749265.0816674,0.0,0.0,0.0,1752749264.433645,map,base_link,0.03825998306274414,1.3500616550445557
1752749265.1501164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749265.144434,0.0,0.0,0.0,1752749264.4824378,map,base_link,0.05414557456970215,1.4042072296142578
1752749265.2095196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749265.1819892,0.0,0.0,0.0,1752749264.5218685,map,base_link,0.059403181076049805,1.4636104106903076
1752749265.246302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749265.221486,0.0,0.0,0.0,1752749264.5569317,map,base_link,0.036782264709472656,1.5003926753997803
1752749265.2989793,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749265.28191,0.0,0.0,0.0,1752749264.5827522,map,base_link,0.05267739295959473,1.553070068359375
1752749265.350641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749265.3202116,0.0,0.0,0.0,1752749264.6442585,map,base_link,0.05166172981262207,1.604731798171997
1752749265.3962529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749265.3820434,0.0,0.0,0.0,1752749264.6568167,map,base_link,0.04561185836791992,1.650343656539917
1752749265.4526327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749265.444292,0.0,0.0,0.0,1752749264.6944163,map,base_link,0.05637979507446289,1.7067234516143799
1752749265.5011456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749265.4826765,0.0,0.0,0.0,1752749264.719295,map,base_link,0.048512935638427734,1.7552363872528076
1752749265.5604327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749265.4946766,0.0,0.0,0.0,1752749264.719295,map,base_link,0.059287071228027344,1.814523458480835
1752749265.6167133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749265.5212743,0.0,0.0,0.0,1752749264.7446113,map,base_link,0.05628061294555664,1.8708040714263916
1752749265.6646872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749265.5578415,0.0,0.0,0.0,1752749264.7446113,map,base_link,0.0479738712310791,1.9187779426574707
1752749265.7135835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749265.5818312,0.0,0.0,0.0,1752749264.7446113,map,base_link,0.04889631271362305,1.9676742553710938
1752749265.761549,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749265.6242104,0.0,0.0,0.0,1752749264.7446113,map,base_link,0.04796552658081055,2.0156397819519043
1752749265.8014634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749265.656678,0.0,0.0,0.0,1752749264.956914,map,base_link,0.03991436958312988,2.055554151535034
1752749265.8765311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749265.721482,0.0,0.0,0.0,1752749264.9947538,map,base_link,0.07506775856018066,2.130621910095215
1752749265.8979154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749265.7465024,0.0,0.0,0.0,1752749264.9947538,map,base_link,0.021384239196777344,2.152006149291992
1752749265.9469812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752749265.7941763,0.0,0.0,0.0,1752749265.094611,map,base_link,0.04906582832336426,2.2010719776153564
