time,range_0,range_90,range_180,range_270,range_360,
1750666820.03922,0.504999995231628,1.45175004005432,inf,0.791249990463257,,
1750666820.57229,0.505249977111816,inf,inf,0.791750013828278,,
1750666821.14975,0.506250023841858,inf,0.263999998569488,0.791249990463257,,
1750666821.68397,0.502749979496002,inf,inf,0.792999982833862,,
1750666822.21633,0.505249977111816,1.45150005817413,inf,0.790499985218048,,
1750666822.79362,0.502749979496002,inf,inf,0.796000003814697,,
1750666823.3264,0.502250015735626,inf,0.266000002622604,0.791000008583069,,
1750666823.85948,0.503750026226044,inf,inf,0.790750026702881,,
1750666824.34843,0.504999995231628,inf,inf,0.793250024318695,,
1750666824.92581,0.504999995231628,inf,inf,0.791499972343445,,
1750666825.41497,0.505249977111816,inf,inf,0.793500006198883,,
1750666825.99239,0.504999995231628,inf,inf,0.793500006198883,,
1750666826.56992,0.508000016212463,inf,0.26350000500679,0.790750026702881,,
1750666827.14699,0.50475001335144,inf,inf,0.798749983310699,,
1750666827.67973,0.501749992370606,inf,inf,0.79925000667572,,
1750666828.25706,0.505999982357025,1.46025002002716,inf,0.796249985694885,,
1750666828.74606,0.503499984741211,1.45975005626678,inf,inf,,
1750666829.32374,0.505249977111816,inf,inf,inf,,
1750666829.90124,0.505500018596649,1.45299994945526,inf,inf,,
1750666830.43399,0.502749979496002,inf,inf,inf,,
1750666830.96785,0.505249977111816,inf,inf,inf,,
1750666831.545,0.505750000476837,1.45850002765656,inf,inf,,
1750666832.12265,0.505500018596649,inf,inf,inf,,
1750666832.69963,0.507499992847443,inf,inf,inf,,
1750666833.27708,0.502499997615814,inf,inf,inf,,
1750666833.80982,0.502250015735626,1.44825005531311,inf,inf,,
1750666834.29898,0.507499992847443,inf,inf,inf,,
1750666834.83176,0.507499992847443,inf,inf,inf,,
1750666835.27557,0.506500005722046,inf,inf,0.797999978065491,,
1750666835.76428,0.506250023841858,1.46774995326996,inf,0.796249985694885,,
1750666836.2093,0.502499997615814,inf,inf,inf,,
1750666836.78618,0.503000020980835,inf,inf,0.792500019073486,,
1750666837.36359,0.504999995231628,inf,inf,0.792750000953674,,
1750666837.94063,0.507749974727631,inf,0.27674999833107,0.795750021934509,,
1750666838.43003,0.505249977111816,inf,inf,0.792999982833862,,
1750666839.00787,0.504999995231628,inf,0.265500009059906,0.793500006198883,,
1750666839.54039,0.503499984741211,1.4210000038147,inf,0.791750013828278,,
1750666840.11774,0.502250015735626,inf,0.262749999761581,0.793749988079071,,
1750666840.60658,0.504999995231628,inf,0.261500000953674,0.793749988079071,,
1750666841.18439,0.503499984741211,inf,inf,0.791000008583069,,
1750666841.76109,0.50475001335144,inf,0.261999994516373,0.792500019073486,,
1750666842.33927,0.503000020980835,inf,0.264750003814697,0.792750000953674,,
1750666842.91573,0.504999995231628,inf,0.26324999332428,0.793250024318695,,
1750666843.40549,0.505249977111816,inf,0.264250010251999,0.793250024318695,,
1750666843.98282,0.505249977111816,inf,inf,inf,,
1750666844.51551,0.503250002861023,inf,inf,inf,,
1750666845.0929,0.507499992847443,inf,inf,inf,,
1750666845.58188,0.502250015735626,inf,inf,0.799000024795532,,
1750666846.15953,0.505249977111816,inf,inf,inf,,
1750666846.73681,0.506250023841858,inf,inf,0.797500014305115,,
1750666847.31407,0.507749974727631,inf,inf,0.795000016689301,,
1750666847.89184,0.50475001335144,inf,inf,0.799000024795532,,
1750666848.33605,0.504999995231628,inf,inf,0.799000024795532,,
1750666848.91322,0.504499971866608,inf,inf,0.796500027179718,,
1750666849.31308,0.503000020980835,inf,inf,inf,,
1750666849.80126,0.507749974727631,inf,inf,inf,,
1750666850.2454,0.505500018596649,inf,0.237250000238419,inf,,
1750666850.77859,0.503499984741211,inf,0.241999998688698,0.790750026702881,,
1750666851.35594,0.506250023841858,inf,0.242750003933907,0.792249977588654,,
1750666851.88975,0.503250002861023,inf,0.239250004291534,0.792750000953674,,
1750666852.46696,0.503000020980835,inf,0.236000001430511,inf,,
1750666852.9547,0.504999995231628,inf,inf,0.800249993801117,,
1750666853.53248,0.504499971866608,inf,inf,0.798250019550324,,
1750666854.06664,0.50475001335144,inf,inf,inf,,
1750666854.59924,0.505999982357025,inf,0.235249996185303,inf,,
1750666855.17662,0.503250002861023,inf,0.234249994158745,inf,,
1750666855.75373,0.507000029087067,inf,inf,0.799000024795532,,
1750666856.24237,0.502250015735626,inf,inf,inf,,
1750666856.82061,0.502749979496002,inf,0.23675000667572,0.799000024795532,,
1750666857.39771,0.504999995231628,inf,0.23649999499321,0.795249998569489,,
1750666857.88588,0.501999974250793,inf,0.23675000667572,inf,,
1750666858.46311,0.503000020980835,inf,0.235249996185303,inf,,
1750666858.99696,0.506250023841858,inf,0.234999999403954,0.796249985694885,,
1750666859.57426,0.505249977111816,inf,0.238250002264976,0.795499980449677,,
1750666860.10746,0.507000029087067,inf,0.233750000596046,0.798500001430512,,
1750666860.6843,0.504499971866608,inf,0.232999995350838,0.798749983310699,,
1750666861.2619,0.505999982357025,inf,0.23675000667572,0.798250019550324,,
1750666861.70602,0.506500005722046,inf,0.232999995350838,0.796750009059906,,
1750666862.23936,0.501999974250793,inf,0.232749998569489,inf,,
1750666862.72814,0.505249977111816,inf,inf,inf,,
1750666863.26118,0.505999982357025,inf,0.234249994158745,0.796249985694885,,
1750666863.79358,0.504999995231628,inf,0.237000003457069,0.792500019073486,,
1750666864.32769,0.504999995231628,inf,0.233999997377396,0.79449999332428,,
1750666864.90461,0.504000008106232,inf,0.230749994516373,0.796500027179718,,
1750666865.4825,0.506250023841858,inf,0.230749994516373,0.795499980449677,,
1750666866.05932,0.507000029087067,inf,0.227249994874001,0.798500001430512,,
1750666866.59304,0.502749979496002,inf,0.227249994874001,0.793500006198883,,
1750666867.08139,0.503000020980835,inf,0.228249996900558,inf,,
1750666867.61437,0.504499971866608,inf,0.228000000119209,0.79925000667572,,
1750666868.1914,0.507499992847443,inf,inf,0.796000003814697,,
1750666868.76944,0.50475001335144,inf,0.225999996066093,inf,,
1750666869.3462,0.505249977111816,inf,0.230749994516373,inf,,
1750666869.83544,0.503499984741211,inf,0.231250002980232,0.795249998569489,,
1750666870.41235,0.503000020980835,inf,0.231250002980232,inf,,
1750666870.94569,0.503250002861023,1.42599999904633,0.233250007033348,0.792249977588654,,
1750666871.52308,0.502749979496002,inf,0.230250000953674,0.800000011920929,,
1750666872.10056,0.504999995231628,inf,0.231000006198883,0.792999982833862,,
1750666872.50027,0.502749979496002,inf,0.224749997258186,inf,,
1750666873.07761,0.504999995231628,inf,inf,0.792999982833862,,
1750666873.61144,0.503499984741211,inf,inf,0.791999995708466,,
1750666874.01125,0.502250015735626,inf,0.226750001311302,0.793500006198883,,
1750666874.58865,0.504999995231628,inf,inf,0.792999982833862,,
1750666875.16607,0.505999982357025,inf,0.223000004887581,0.797999978065491,,
1750666875.74324,0.50475001335144,inf,0.226249992847443,0.795249998569489,,
1750666876.27605,0.505500018596649,inf,0.222249999642372,inf,,
1750666876.7205,0.503000020980835,inf,0.221499994397163,inf,,
1750666877.29801,0.502499997615814,inf,0.222000002861023,0.800000011920929,,
1750666877.74246,0.503000020980835,inf,0.223499998450279,inf,,
1750666878.2305,0.504999995231628,inf,0.226999998092651,0.792750000953674,,
1750666878.80809,0.506500005722046,inf,0.230250000953674,0.791499972343445,,
1750666879.34159,0.504999995231628,inf,0.225500002503395,0.792750000953674,,
1750666879.83048,0.502250015735626,inf,0.217999994754791,inf,,
1750666880.27442,0.50475001335144,inf,inf,0.792750000953674,,
1750666880.71882,0.502749979496002,inf,0.220249995589256,inf,,
1750666881.29596,0.50475001335144,inf,0.223000004887581,0.792999982833862,,
1750666881.87394,0.505249977111816,inf,inf,0.792750000953674,,
1750666882.45085,0.50475001335144,inf,inf,0.792999982833862,,
1750666882.98331,0.505249977111816,inf,0.219999998807907,inf,,
1750666883.56095,0.505999982357025,inf,0.225250005722046,0.796249985694885,,
1750666884.13836,0.503250002861023,inf,inf,0.790499985218048,,
1750666884.67136,0.505249977111816,1.42149996757507,inf,0.792249977588654,,
1750666885.2052,0.505249977111816,inf,0.224250003695488,inf,,
1750666885.78227,0.504999995231628,inf,inf,0.792249977588654,,
1750666886.35977,0.507499992847443,inf,inf,inf,,
1750666886.89236,0.507250010967255,inf,inf,inf,,
1750666887.29287,0.507000029087067,inf,inf,inf,,
1750666887.78127,0.502499997615814,inf,inf,0.793250024318695,,
1750666888.35878,0.503499984741211,inf,0.209999993443489,0.797500014305115,,
1750666888.93638,0.507499992847443,inf,0.209250003099442,inf,,
1750666889.51357,0.504999995231628,inf,0.212249994277954,0.794749975204468,,
1750666890.00279,0.506250023841858,inf,0.209499999880791,0.796750009059906,,
1750666890.58012,0.507250010967255,inf,0.210749998688698,0.795750021934509,,
1750666891.15751,0.506500005722046,inf,0.207749992609024,0.796500027179718,,
1750666891.73404,0.50424998998642,inf,0.207000002264976,inf,,
1750666892.31213,0.504000008106232,inf,0.208000004291534,inf,,
1750666892.84495,0.50424998998642,inf,0.206750005483627,0.796750009059906,,
1750666893.28926,0.504999995231628,inf,inf,0.794749975204468,,
1750666893.86685,0.506500005722046,inf,0.207000002264976,0.795249998569489,,
1750666894.39972,0.504999995231628,inf,0.206499993801117,0.795000016689301,,
1750666894.88863,0.506500005722046,inf,0.206499993801117,0.797249972820282,,
1750666895.46634,0.503250002861023,inf,0.207000002264976,inf,,
1750666895.86593,0.50475001335144,inf,inf,0.796500027179718,,
1750666896.44319,0.502499997615814,inf,0.211500003933907,inf,,
1750666897.02075,0.507250010967255,inf,inf,inf,,
1750666897.59806,0.505500018596649,inf,0.209499999880791,inf,,
1750666898.08663,0.503750026226044,inf,0.208499997854233,inf,,
1750666898.57517,0.505249977111816,inf,0.208749994635582,inf,,
1750666899.06432,0.506500005722046,inf,0.207499995827675,0.797249972820282,,
1750666899.64209,0.502499997615814,inf,inf,0.799000024795532,,
1750666900.17445,0.506749987602234,inf,0.208250001072884,0.798250019550324,,
1750666900.752,0.507000029087067,inf,0.206750005483627,0.797999978065491,,
1750666901.32909,0.504999995231628,inf,0.203749999403954,0.798749983310699,,
1750666901.7737,0.504999995231628,inf,inf,0.791000008583069,,
1750666902.35126,0.50475001335144,inf,0.202999994158745,inf,,
1750666902.92835,0.507250010967255,inf,0.203500002622604,0.797999978065491,,
1750666903.50568,0.507250010967255,inf,0.203500002622604,inf,,
1750666904.08343,0.504999995231628,inf,0.203749999403954,inf,,
1750666904.57254,0.504999995231628,inf,0.203749999403954,inf,,
1750666905.1051,0.502499997615814,inf,0.20524999499321,inf,,
1750666905.59456,0.502749979496002,inf,0.208250001072884,0.791499972343445,,
1750666906.12665,0.503499984741211,inf,0.208000004291534,0.792750000953674,,
1750666906.65971,0.504499971866608,inf,inf,0.791999995708466,,
1750666907.14906,0.500999987125397,inf,0.204750001430511,0.794000029563904,,
1750666907.63748,0.50475001335144,inf,0.202500000596046,inf,,
1750666908.12685,0.503000020980835,inf,inf,0.792750000953674,,
1750666908.70355,0.502250015735626,inf,0.202250003814697,inf,,
1750666909.28085,0.502499997615814,inf,inf,0.793250024318695,,
1750666909.85833,0.502250015735626,inf,0.204249992966652,inf,,
1750666910.4355,0.503000020980835,inf,inf,0.792500019073486,,
1750666910.92512,0.503000020980835,inf,inf,0.791249990463257,,
1750666911.50221,0.503250002861023,inf,0.206499993801117,0.800000011920929,,
1750666912.03481,0.504499971866608,inf,0.205750003457069,inf,,
1750666912.56783,0.503250002861023,inf,inf,0.792249977588654,,
1750666913.10052,0.50475001335144,inf,0.204750001430511,0.795249998569489,,
1750666913.67894,0.502499997615814,inf,inf,inf,,
1750666914.25646,0.507250010967255,inf,0.205750003457069,0.798250019550324,,
1750666914.83346,0.506500005722046,inf,0.205750003457069,0.796999990940094,,
1750666915.41095,0.505249977111816,inf,0.203999996185303,inf,,
1750666915.94383,0.503750026226044,inf,0.204500004649162,0.797749996185303,,
1750666916.38814,0.507499992847443,inf,inf,inf,,
1750666916.92119,0.507000029087067,inf,inf,0.798250019550324,,
1750666917.41021,0.503250002861023,inf,inf,inf,,
1750666917.81043,0.505500018596649,inf,inf,inf,,
1750666918.3871,0.503499984741211,inf,inf,inf,,
1750666918.96465,0.503250002861023,inf,inf,inf,,
1750666919.54202,0.504000008106232,inf,inf,0.797999978065491,,
1750666920.11939,0.504999995231628,inf,inf,inf,,
1750666920.6522,0.506250023841858,inf,inf,0.796750009059906,,
1750666921.18642,0.504999995231628,inf,inf,0.796000003814697,,
1750666921.7632,0.507000029087067,inf,inf,inf,,
1750666922.34095,0.503750026226044,inf,inf,0.795249998569489,,
1750666922.91751,0.504499971866608,inf,inf,inf,,
1750666923.49536,0.502499997615814,inf,inf,0.798749983310699,,
1750666923.93988,0.505249977111816,inf,inf,inf,,
1750666924.42798,0.504999995231628,inf,inf,0.798500001430512,,
1750666925.00579,0.504999995231628,inf,inf,0.799000024795532,,
1750666925.53895,0.504000008106232,inf,inf,0.797249972820282,,
1750666926.1165,0.502250015735626,inf,inf,inf,,
1750666926.69434,0.506500005722046,inf,inf,0.796500027179718,,
1750666927.27134,0.501999974250793,inf,inf,inf,,
1750666927.84874,0.507250010967255,inf,inf,inf,,
1750666928.42613,0.507499992847443,inf,inf,inf,,
1750666928.95897,0.503250002861023,inf,inf,inf,,
1750666929.53632,0.502749979496002,inf,inf,inf,,
1750666930.07008,0.502499997615814,inf,inf,0.800000011920929,,
1750666930.64738,0.505249977111816,inf,inf,inf,,
1750666931.22488,0.505500018596649,inf,inf,0.798500001430512,,
1750666931.80226,0.506250023841858,inf,inf,0.797500014305115,,
1750666932.37945,0.505249977111816,inf,inf,0.799000024795532,,
1750666932.78003,0.502499997615814,inf,inf,inf,,
1750666933.3121,0.502250015735626,inf,0.302749991416931,0.795000016689301,,
1750666933.8016,0.502499997615814,inf,inf,inf,,
1750666934.3781,0.505249977111816,inf,0.308499991893768,0.792750000953674,,
1750666934.91143,0.501999974250793,inf,0.306749999523163,0.793500006198883,,
1750666935.48865,0.503750026226044,inf,inf,0.793250024318695,,
1750666936.0667,0.504499971866608,inf,0.306499987840652,0.793749988079071,,
1750666936.55549,0.501999974250793,inf,0.306499987840652,0.793500006198883,,
1750666937.08803,0.502250015735626,inf,inf,inf,,
