time,range_0,range_90,range_180,range_270,range_360,
1750668252.44022,inf,0.794000029563904,0.509249985218048,1.47574996948242,,
1750668252.83998,inf,inf,0.503750026226044,1.47175002098084,,
1750668253.23976,inf,inf,0.503750026226044,1.47200000286102,,
1750668253.63906,inf,inf,0.506500005722046,1.47525000572205,,
1750668254.21719,inf,inf,0.507250010967255,1.47350001335144,,
1750668254.74986,inf,0.792999982833862,0.507250010967255,1.47150003910065,,
1750668255.28318,inf,0.794250011444092,0.508249998092651,1.46724998950958,,
1750668255.86088,inf,0.792500019073486,0.507000029087067,1.47125005722046,,
1750668256.43819,inf,0.791499972343445,0.505249977111816,1.47274994850159,,
1750668257.01559,inf,0.791249990463257,0.505999982357025,1.47175002098084,,
1750668257.54866,inf,0.792249977588654,0.508000016212463,1.47300004959106,,
1750668258.12561,inf,0.791999995708466,0.504999995231628,1.47350001335144,,
1750668258.61492,inf,0.791249990463257,0.505500018596649,1.47125005722046,,
1750668259.1919,inf,0.790750026702881,0.505500018596649,1.47325003147125,,
1750668259.77006,inf,0.791999995708466,0.505999982357025,inf,,
1750668260.34708,inf,0.791499972343445,0.503750026226044,1.47224998474121,,
1750668260.92468,inf,0.791249990463257,0.506250023841858,1.47224998474121,,
1750668261.5021,inf,0.791750013828278,0.504999995231628,1.47175002098084,,
1750668261.99094,inf,0.791499972343445,0.507749974727631,1.47374999523163,,
1750668262.56843,inf,0.791000008583069,0.504999995231628,1.47224998474121,,
1750668263.10077,inf,0.790750026702881,0.506250023841858,1.47175002098084,,
1750668263.67815,inf,0.792249977588654,0.506749987602234,1.47625005245209,,
1750668264.12241,inf,0.792750000953674,0.507250010967255,1.46350002288818,,
1750668264.65563,inf,0.793250024318695,0.506749987602234,1.47099995613098,,
1750668265.23309,inf,0.792249977588654,0.507000029087067,1.4724999666214,,
1750668265.72236,inf,0.792249977588654,0.505750000476837,inf,,
1750668266.25507,inf,0.791000008583069,0.506500005722046,1.474249958992,,
1750668266.83236,inf,0.792249977588654,0.505750000476837,inf,,
1750668267.32189,inf,0.790000021457672,0.505750000476837,1.47325003147125,,
1750668267.89877,inf,0.791750013828278,0.506500005722046,1.47099995613098,,
1750668268.47649,inf,0.793749988079071,0.507749974727631,1.46650004386902,,
1750668269.05325,inf,0.791999995708466,0.505500018596649,1.47099995613098,,
1750668269.58649,inf,0.792750000953674,0.507499992847443,1.46949994564056,,
1750668270.0755,inf,0.791750013828278,0.503750026226044,1.47150003910065,,
1750668270.6087,inf,0.792249977588654,0.507250010967255,1.46375000476837,,
1750668271.05303,inf,0.790750026702881,0.505249977111816,1.47325003147125,,
1750668271.63015,inf,0.791999995708466,0.504499971866608,1.47500002384186,,
1750668272.20756,inf,0.791249990463257,0.504999995231628,1.474249958992,,
1750668272.785,inf,0.792500019073486,0.505750000476837,inf,,
1750668273.31785,inf,0.792750000953674,0.507250010967255,1.46700000762939,,
1750668273.80703,inf,0.792500019073486,0.505750000476837,inf,,
1750668274.33959,inf,0.791000008583069,0.506749987602234,1.47325003147125,,
1750668274.9169,inf,0.791499972343445,0.505750000476837,inf,,
1750668275.49439,inf,0.790750026702881,0.506250023841858,1.4724999666214,,
1750668276.07187,inf,0.790499985218048,0.505500018596649,1.47300004959106,,
1750668276.56083,inf,0.791750013828278,0.507499992847443,1.47625005245209,,
1750668277.13853,inf,0.792249977588654,0.507250010967255,1.46949994564056,,
1750668277.67107,inf,0.791499972343445,0.507749974727631,1.47125005722046,,
1750668278.24868,inf,0.791750013828278,0.507749974727631,1.47300004959106,,
1750668278.7821,inf,0.791750013828278,0.506250023841858,inf,,
1750668279.35996,inf,0.792500019073486,0.507749974727631,1.47150003910065,,
1750668279.8923,inf,0.791499972343445,0.507499992847443,1.47350001335144,,
1750668280.46997,inf,0.790750026702881,0.505500018596649,1.47224998474121,,
1750668281.04725,inf,0.792249977588654,0.506749987602234,1.47300004959106,,
1750668281.6245,inf,0.791750013828278,0.504000008106232,1.47000002861023,,
1750668282.06978,inf,0.789749979972839,0.506500005722046,1.47374999523163,,
1750668282.51414,inf,0.792249977588654,0.505750000476837,1.47025001049042,,
1750668283.09076,inf,0.791000008583069,0.50475001335144,1.47175002098084,,
1750668283.66815,inf,0.791249990463257,0.505999982357025,1.47150003910065,,
1750668284.24587,inf,0.793749988079071,0.509750008583069,1.46074998378754,,
1750668284.69027,inf,0.791999995708466,0.50475001335144,1.47475004196167,,
1750668285.09023,inf,0.792750000953674,0.507000029087067,1.46624994277954,,
1750668285.66731,inf,0.791249990463257,0.50475001335144,1.47200000286102,,
1750668286.24488,inf,0.791249990463257,0.506250023841858,1.47175002098084,,
1750668286.82244,inf,0.791999995708466,0.506500005722046,1.47074997425079,,
1750668287.399,inf,0.790750026702881,0.507499992847443,1.47599995136261,,
1750668287.97725,inf,0.792750000953674,0.507250010967255,1.47000002861023,,
1750668288.55421,inf,0.79025000333786,0.506250023841858,1.47574996948242,,
1750668289.13137,inf,0.792249977588654,0.50475001335144,1.47350001335144,,
1750668289.62109,inf,0.791999995708466,0.506250023841858,1.47025001049042,,
1750668289.97627,inf,0.791249990463257,0.505999982357025,1.47150003910065,,
1750668290.55339,inf,0.792999982833862,0.507250010967255,1.47300004959106,,
1750668291.1311,inf,0.792249977588654,0.507250010967255,1.46274995803833,,
1750668291.70818,inf,0.795750021934509,0.508249998092651,1.46599996089935,,
1750668292.2857,inf,0.791999995708466,0.506500005722046,1.47374999523163,,
1750668292.73002,inf,0.795750021934509,0.508249998092651,1.46525001525879,,
1750668293.30761,inf,0.792249977588654,0.50900000333786,1.46825003623962,,
1750668293.88485,inf,0.791499972343445,0.505750000476837,inf,,
1750668294.46227,inf,0.791499972343445,0.507499992847443,1.47300004959106,,
1750668294.90664,inf,0.792750000953674,0.508000016212463,1.46749997138977,,
1750668295.43904,inf,0.790750026702881,0.505750000476837,1.47274994850159,,
1750668296.01691,inf,0.791999995708466,0.507000029087067,1.47675001621246,,
1750668296.50599,inf,0.792249977588654,0.505999982357025,1.47000002861023,,
1750668297.0835,inf,0.792249977588654,0.504999995231628,1.47599995136261,,
1750668297.66073,inf,0.792750000953674,0.507250010967255,1.46399998664856,,
1750668298.23823,inf,0.789749979972839,0.504499971866608,1.4724999666214,,
1750668298.81555,inf,0.792249977588654,0.505999982357025,1.47025001049042,,
1750668299.39307,inf,0.792500019073486,0.505500018596649,inf,,
1750668299.88218,inf,0.792500019073486,0.505500018596649,inf,,
1750668300.41471,inf,0.792500019073486,0.506749987602234,1.46300005912781,,
1750668300.99207,inf,0.795499980449677,0.508249998092651,1.46399998664856,,
1750668301.56975,inf,0.792750000953674,0.506749987602234,1.46599996089935,,
1750668302.05863,inf,0.792500019073486,0.505999982357025,inf,,
1750668302.63645,inf,0.792249977588654,0.505500018596649,inf,,
1750668303.21347,inf,0.791750013828278,0.505750000476837,1.47000002861023,,
1750668303.79084,inf,0.791499972343445,0.505750000476837,1.47175002098084,,
1750668304.32363,0.307500004768372,0.792249977588654,0.507499992847443,1.46475005149841,,
1750668304.63589,inf,0.791249990463257,0.507749974727631,1.47300004959106,,
1750668305.21248,inf,0.791499972343445,0.506749987602234,1.47274994850159,,
1750668305.79018,inf,0.791750013828278,0.505750000476837,inf,,
1750668306.27816,inf,0.792249977588654,0.505750000476837,1.4724999666214,,
1750668306.76722,inf,0.791249990463257,0.503750026226044,1.46800005435944,,
1750668307.30016,inf,0.791750013828278,0.506250023841858,inf,,
1750668307.87723,inf,0.795499980449677,0.509750008583069,1.46249997615814,,
1750668308.45496,inf,0.792500019073486,0.507499992847443,1.47175002098084,,
1750668308.94319,inf,0.791750013828278,0.505999982357025,1.47325003147125,,
1750668309.47663,inf,0.791249990463257,0.503750026226044,1.47224998474121,,
1750668309.9659,inf,0.792500019073486,0.505999982357025,inf,,
1750668310.543,inf,0.792249977588654,0.505249977111816,1.47574996948242,,
1750668311.1206,inf,0.792500019073486,0.507499992847443,1.46850001811981,,
1750668311.6532,inf,0.791499972343445,0.503750026226044,1.47175002098084,,
1750668312.23076,inf,0.792249977588654,0.509249985218048,1.46650004386902,,
1750668312.80815,inf,0.792500019073486,0.507499992847443,1.46800005435944,,
1750668313.38553,inf,0.794000029563904,0.509750008583069,1.45949995517731,,
1750668313.91926,inf,0.792249977588654,0.507250010967255,1.46724998950958,,
1750668314.45148,inf,0.791999995708466,0.507749974727631,1.47325003147125,,
1750668315.02921,inf,0.795499980449677,0.508499979972839,1.46449995040894,,
1750668315.60686,inf,0.791249990463257,0.505999982357025,1.47300004959106,,
1750668316.18442,inf,0.791750013828278,0.506250023841858,1.47475004196167,,
1750668316.76146,inf,0.792249977588654,0.504999995231628,1.47574996948242,,
1750668317.33886,inf,0.790750026702881,0.505750000476837,1.4724999666214,,
1750668317.7834,inf,0.791750013828278,0.505249977111816,1.47325003147125,,
1750668318.31609,inf,0.791750013828278,0.507000029087067,1.47300004959106,,
1750668318.80558,inf,0.791249990463257,0.505500018596649,inf,,
1750668319.38255,inf,0.792249977588654,0.505750000476837,inf,,
1750668319.96029,inf,0.792249977588654,0.506250023841858,inf,,
1750668320.53751,inf,0.791499972343445,0.505500018596649,1.47449994087219,,
1750668320.93743,inf,0.792249977588654,0.506250023841858,inf,,
1750668321.42644,inf,0.791999995708466,0.505999982357025,1.47350001335144,,
1750668322.00368,inf,0.792249977588654,0.505500018596649,inf,,
1750668322.5813,inf,0.791999995708466,0.505750000476837,1.47099995613098,,
1750668323.11382,inf,0.792249977588654,0.504999995231628,1.47525000572205,,
1750668323.69159,inf,0.792249977588654,0.505750000476837,inf,,
1750668324.26879,inf,0.791249990463257,0.505500018596649,1.47300004959106,,
1750668324.84614,inf,0.792999982833862,0.50900000333786,1.46724998950958,,
1750668325.42354,inf,0.792750000953674,0.507250010967255,1.46749997138977,,
1750668325.9573,inf,0.791750013828278,0.507499992847443,1.47350001335144,,
1750668326.4901,inf,0.792249977588654,0.506250023841858,inf,,
1750668327.06782,inf,0.790000021457672,0.50475001335144,1.47274994850159,,
1750668327.6448,inf,0.791999995708466,0.506749987602234,1.46424996852875,,
1750668328.22218,inf,0.791000008583069,0.505750000476837,1.47150003910065,,
1750668328.79988,inf,0.792249977588654,0.505249977111816,inf,,
1750668329.24433,inf,0.791750013828278,0.506250023841858,1.47099995613098,,
1750668329.77689,inf,0.792249977588654,0.505249977111816,inf,,
1750668330.31056,inf,0.791499972343445,0.505750000476837,inf,,
1750668330.88729,inf,0.791750013828278,0.50475001335144,1.47350001335144,,
1750668331.28832,inf,0.792249977588654,0.505249977111816,1.47500002384186,,
1750668331.86482,inf,0.792500019073486,0.507499992847443,1.45924997329712,,
1750668332.39761,inf,0.791249990463257,0.50475001335144,1.47350001335144,,
1750668332.84268,inf,0.791499972343445,0.505750000476837,inf,,
1750668333.37516,inf,0.792750000953674,0.507499992847443,1.46475005149841,,
1750668333.95254,inf,0.792500019073486,0.507499992847443,1.46724998950958,,
1750668334.44182,inf,0.791750013828278,0.505999982357025,inf,,
1750668335.01901,inf,0.792249977588654,0.505750000476837,inf,,
1750668335.59664,inf,0.792249977588654,0.505999982357025,inf,,
1750668336.17365,inf,0.794000029563904,0.507499992847443,1.46175003051758,,
1750668336.75067,inf,0.790750026702881,0.505999982357025,1.47200000286102,,
1750668337.28469,inf,0.791249990463257,0.507250010967255,inf,,
1750668337.77341,inf,0.791249990463257,0.505750000476837,1.47224998474121,,
1750668338.30578,inf,0.792750000953674,0.507499992847443,1.46875,,
1750668338.88338,inf,0.791750013828278,0.506500005722046,1.47399997711182,,
1750668339.46036,inf,0.792750000953674,0.505750000476837,1.4724999666214,,
1750668340.03815,inf,0.791750013828278,0.506250023841858,1.47399997711182,,
1750668340.57136,inf,0.789749979972839,0.505750000476837,1.47599995136261,,
1750668341.14908,inf,0.792750000953674,0.507250010967255,1.45924997329712,,
1750668341.68223,inf,0.791499972343445,0.506250023841858,1.47150003910065,,
1750668342.25886,inf,0.791750013828278,0.506250023841858,1.47125005722046,,
1750668342.83706,inf,0.790000021457672,0.506500005722046,1.47274994850159,,
1750668343.41384,inf,0.789749979972839,0.50475001335144,1.47500002384186,,
1750668343.9915,inf,0.791750013828278,0.505500018596649,1.474249958992,,
1750668344.52448,inf,0.792249977588654,0.505750000476837,inf,,
1750668345.10206,inf,0.791999995708466,0.506250023841858,1.47399997711182,,
1750668345.68007,inf,0.791999995708466,0.506250023841858,1.4724999666214,,
1750668346.2571,inf,0.791750013828278,0.506250023841858,1.47599995136261,,
1750668346.79024,inf,0.791499972343445,0.505750000476837,inf,,
1750668347.36759,inf,0.789749979972839,0.504999995231628,1.4724999666214,,
1750668347.94599,inf,0.792249977588654,0.507749974727631,1.47625005245209,,
1750668348.52214,inf,0.790499985218048,0.504999995231628,1.47200000286102,,
1750668349.05621,inf,0.789749979972839,0.50475001335144,1.47374999523163,,
1750668349.63353,inf,0.791750013828278,0.507250010967255,1.47399997711182,,
1750668350.21086,inf,0.792500019073486,0.50475001335144,1.47500002384186,,
1750668350.78837,inf,0.790499985218048,0.50475001335144,1.47350001335144,,
1750668351.366,inf,0.792249977588654,0.505999982357025,inf,,
1750668351.89866,inf,0.791750013828278,0.505500018596649,1.47374999523163,,
1750668352.47596,inf,0.791000008583069,0.505999982357025,1.47350001335144,,
1750668353.00975,inf,0.791249990463257,0.505500018596649,inf,,
1750668353.58716,inf,0.791999995708466,0.507749974727631,1.4724999666214,,
1750668354.16478,inf,0.791999995708466,0.506250023841858,1.47374999523163,,
1750668354.69725,inf,0.791000008583069,0.506250023841858,1.47099995613098,,
1750668355.27472,inf,0.792249977588654,0.506250023841858,1.463250041008,,
1750668355.85206,inf,0.791000008583069,0.505750000476837,1.47399997711182,,
1750668356.42947,inf,0.792249977588654,0.505750000476837,inf,,
1750668356.91848,inf,0.791249990463257,0.505999982357025,1.47200000286102,,
1750668357.40661,inf,0.791999995708466,0.505500018596649,inf,,
1750668357.85114,inf,0.790000021457672,0.50475001335144,1.47449994087219,,
1750668358.3405,inf,0.794000029563904,0.507499992847443,1.4650000333786,,
1750668358.91763,inf,0.792249977588654,0.505500018596649,inf,,
1750668359.45057,inf,0.790750026702881,0.505999982357025,1.474249958992,,
1750668360.02788,inf,0.791750013828278,0.506250023841858,1.47200000286102,,
1750668360.60522,inf,0.790000021457672,0.506749987602234,1.47475004196167,,
1750668361.09465,inf,0.791750013828278,0.505249977111816,inf,,
1750668361.62706,inf,0.791750013828278,0.507000029087067,1.47500002384186,,
1750668362.20462,inf,0.791750013828278,0.505999982357025,1.47175002098084,,
1750668362.78193,inf,0.792500019073486,0.505750000476837,inf,,
1750668363.35922,inf,0.791750013828278,0.505999982357025,inf,,
1750668363.93658,inf,0.791499972343445,0.505750000476837,inf,,
1750668364.42588,inf,0.794749975204468,0.509750008583069,1.46675002574921,,
1750668365.00309,inf,0.792750000953674,0.505500018596649,1.47399997711182,,
1750668365.53605,inf,0.791999995708466,0.506749987602234,1.46924996376038,,
1750668366.11334,inf,0.79449999332428,0.509750008583069,1.46599996089935,,
1750668366.69033,inf,0.791999995708466,0.506250023841858,1.47599995136261,,
1750668367.22437,inf,0.790000021457672,0.50475001335144,1.47350001335144,,
1750668367.80202,inf,0.792999982833862,0.504999995231628,1.47675001621246,,
1750668368.3346,inf,0.792249977588654,0.505500018596649,inf,,
1750668368.91153,inf,0.791999995708466,0.505500018596649,inf,,
1750668369.35653,inf,0.791499972343445,0.505999982357025,1.47374999523163,,
1750668369.9341,inf,0.792500019073486,0.507499992847443,1.46800005435944,,
1750668370.51112,inf,0.791750013828278,0.505999982357025,inf,,
1750668371.0888,inf,0.791499972343445,0.506250023841858,1.47300004959106,,
1750668371.66626,inf,0.791999995708466,0.506749987602234,1.46825003623962,,
1750668372.15509,inf,0.791000008583069,0.506749987602234,1.47350001335144,,
1750668372.73244,inf,0.792750000953674,0.507499992847443,1.46050000190735,,
1750668373.3103,inf,0.789749979972839,0.50475001335144,1.47399997711182,,
1750668373.84252,inf,0.791499972343445,0.506500005722046,1.47599995136261,,
1750668374.33121,inf,0.791750013828278,0.505750000476837,1.47274994850159,,
1750668374.90917,inf,0.791750013828278,0.505999982357025,1.47325003147125,,
1750668375.44227,inf,0.791750013828278,0.507250010967255,1.47325003147125,,
1750668375.97474,inf,0.792999982833862,0.50475001335144,1.47449994087219,,
1750668376.5084,inf,0.792249977588654,0.506749987602234,1.46350002288818,,
1750668376.99665,inf,0.791750013828278,0.505999982357025,1.47099995613098,,
1750668377.57416,inf,0.792500019073486,0.50475001335144,1.47525000572205,,
1750668378.15136,inf,0.791499972343445,0.506500005722046,inf,,
1750668378.72857,inf,0.792500019073486,0.505249977111816,inf,,
1750668379.21743,inf,0.791249990463257,0.503750026226044,1.4724999666214,,
1750668379.79529,inf,0.791750013828278,0.506500005722046,1.47074997425079,,
1750668380.3725,inf,0.792249977588654,0.505750000476837,inf,,
1750668380.95009,inf,0.792750000953674,0.507499992847443,1.46675002574921,,
1750668381.43929,inf,0.789250016212463,0.50475001335144,1.47449994087219,,
1750668382.01649,inf,0.791000008583069,0.505999982357025,1.47325003147125,,
1750668382.54873,inf,0.792500019073486,0.507749974727631,1.46800005435944,,
1750668383.08223,inf,0.791750013828278,0.50424998998642,1.4724999666214,,
1750668383.57046,inf,0.791249990463257,0.503750026226044,1.47200000286102,,
1750668384.1487,inf,0.790750026702881,0.505750000476837,1.47150003910065,,
1750668384.72594,inf,0.792500019073486,0.507000029087067,1.46724998950958,,
1750668385.30332,inf,0.792249977588654,0.505750000476837,inf,,
1750668385.88105,inf,0.791499972343445,0.506749987602234,1.46675002574921,,
1750668386.45826,inf,0.792500019073486,0.507499992847443,1.46074998378754,,
1750668386.94713,inf,0.791999995708466,0.505999982357025,1.47325003147125,,
1750668387.52459,inf,0.792750000953674,0.507499992847443,1.47074997425079,,
1750668388.05736,inf,0.792750000953674,0.506250023841858,1.47449994087219,,
1750668388.63497,inf,0.791249990463257,0.506500005722046,1.4724999666214,,
1750668389.07875,inf,0.791750013828278,0.50424998998642,1.47200000286102,,
1750668389.6119,inf,0.791999995708466,0.505750000476837,inf,,
1750668390.18935,inf,0.792249977588654,0.506500005722046,1.47074997425079,,
1750668390.72311,inf,0.791750013828278,0.505249977111816,1.4724999666214,,
1750668391.25595,inf,0.791999995708466,0.505750000476837,inf,,
1750668391.70066,inf,0.791000008583069,0.505249977111816,1.47150003910065,,
1750668392.23311,inf,0.791499972343445,0.505999982357025,1.47549998760223,,
1750668392.81049,inf,0.791750013828278,0.507499992847443,1.47300004959106,,
1750668393.38784,inf,0.791999995708466,0.507499992847443,1.46924996376038,,
1750668393.96505,inf,0.791750013828278,0.506749987602234,1.46675002574921,,
1750668394.45448,inf,0.791499972343445,0.504000008106232,1.47599995136261,,
1750668395.03189,inf,0.792249977588654,0.506500005722046,1.47525000572205,,
1750668395.60914,inf,0.791999995708466,0.505750000476837,inf,,
1750668396.14228,inf,0.791750013828278,0.506250023841858,1.47449994087219,,
1750668396.54178,inf,0.792500019073486,0.505999982357025,1.47374999523163,,
1750668397.11933,inf,0.794000029563904,0.509750008583069,1.46399998664856,,
1750668397.69653,inf,0.792249977588654,0.506749987602234,1.46650004386902,,
1750668398.27391,inf,0.792750000953674,0.507499992847443,1.46175003051758,,
1750668398.80825,inf,0.791499972343445,0.505999982357025,1.47374999523163,,
1750668399.38508,inf,0.792249977588654,0.505500018596649,1.47000002861023,,
1750668399.96256,inf,0.791999995708466,0.506250023841858,1.47074997425079,,
1750668400.49522,inf,0.792249977588654,0.506500005722046,1.46899998188019,,
1750668400.98446,inf,0.794250011444092,0.508000016212463,1.46449995040894,,
1750668401.56168,inf,0.791999995708466,0.505750000476837,inf,,
1750668402.13933,inf,0.792500019073486,0.506500005722046,1.46300005912781,,
1750668402.71588,inf,0.792249977588654,0.506250023841858,1.47625005245209,,
1750668403.29435,inf,0.79449999332428,0.507499992847443,1.46749997138977,,
1750668403.87164,inf,0.791999995708466,0.506749987602234,1.46875,,
1750668404.4043,inf,0.791999995708466,0.506749987602234,1.46700000762939,,
1750668404.93813,inf,0.791249990463257,0.505750000476837,1.47125005722046,,
1750668405.51539,inf,0.791000008583069,0.505500018596649,1.47399997711182,,
1750668406.04807,inf,0.789499998092651,0.50475001335144,1.4724999666214,,
1750668406.49235,inf,0.791249990463257,0.50424998998642,1.47350001335144,,
1750668407.02509,inf,0.791249990463257,0.505500018596649,inf,,
