time,range_0,range_90,range_180,range_270,range_360,
1750667547.3395,inf,0.505500018596649,inf,inf,,
1750667547.82724,inf,0.503499984741211,inf,inf,,
1750667548.27155,inf,inf,inf,inf,,
1750667548.849,inf,0.505500018596649,inf,inf,,
1750667549.42691,inf,0.509750008583069,inf,inf,,
1750667550.00411,inf,0.508249998092651,inf,inf,,
1750667550.44849,inf,0.504999995231628,inf,inf,,
1750667550.89242,inf,0.504999995231628,inf,inf,,
1750667551.46996,inf,0.503250002861023,inf,inf,,
1750667552.00267,inf,0.502499997615814,inf,inf,,
1750667552.58055,inf,0.503250002861023,inf,inf,,
1750667553.06959,inf,0.506749987602234,inf,inf,,
1750667553.55731,inf,0.50424998998642,inf,inf,,
1750667554.04621,0.797749996185303,0.505999982357025,inf,inf,,
1750667554.624,0.793250024318695,0.50424998998642,inf,inf,,
1750667555.15681,inf,0.505500018596649,inf,inf,,
1750667555.73397,inf,0.505249977111816,1.40575003623962,inf,,
1750667556.31206,inf,0.503250002861023,inf,inf,,
1750667556.84538,inf,0.507250010967255,inf,inf,,
1750667557.42287,inf,0.507250010967255,inf,inf,,
1750667558.00039,0.790499985218048,0.505999982357025,1.40349996089935,inf,,
1750667558.5327,inf,0.505249977111816,inf,inf,,
1750667559.11051,inf,0.508750021457672,inf,inf,,
1750667559.68789,inf,0.507250010967255,inf,inf,,
1750667560.26537,inf,0.508000016212463,inf,inf,,
1750667560.75432,inf,0.507749974727631,1.4210000038147,inf,,
1750667561.28704,inf,0.505750000476837,inf,inf,,
1750667561.86447,inf,0.506500005722046,inf,inf,,
1750667562.44221,inf,0.50475001335144,inf,inf,,
1750667562.97586,0.797500014305115,0.505249977111816,inf,inf,,
1750667563.55262,0.792750000953674,0.505999982357025,inf,inf,,
1750667564.04114,0.795000016689301,0.504000008106232,inf,inf,,
1750667564.61846,0.795000016689301,0.506250023841858,inf,inf,,
1750667565.19613,0.795249998569489,0.503499984741211,inf,inf,,
1750667565.72949,0.801750004291534,0.506749987602234,inf,inf,,
1750667566.30699,0.793500006198883,0.505750000476837,inf,0.796249985694885,,
1750667566.88435,0.793749988079071,0.506500005722046,inf,inf,,
1750667567.4621,0.795499980449677,0.506500005722046,inf,inf,,
1750667567.99488,0.792999982833862,0.508000016212463,inf,0.795249998569489,,
1750667568.57154,0.791249990463257,0.505500018596649,inf,0.791000008583069,,
1750667569.14962,0.791499972343445,0.50475001335144,inf,0.791249990463257,,
1750667569.68333,0.791750013828278,0.505999982357025,inf,0.796500027179718,,
1750667570.2605,0.792750000953674,0.504999995231628,1.46350002288818,inf,,
1750667570.83787,0.792249977588654,0.504499971866608,inf,0.790000021457672,,
1750667571.41491,inf,0.505500018596649,inf,0.782249987125397,,
1750667571.99302,0.796249985694885,0.504000008106232,inf,0.779749989509583,,
1750667572.57003,0.795249998569489,0.50900000333786,inf,inf,,
1750667573.14774,0.802749991416931,0.508249998092651,inf,inf,,
1750667573.7247,inf,0.503250002861023,inf,0.782249987125397,,
1750667574.30249,inf,0.503750026226044,inf,0.778750002384186,,
1750667574.87999,0.796500027179718,0.50424998998642,1.46424996852875,0.778500020503998,,
1750667575.4134,0.799749970436096,0.50424998998642,1.46375000476837,0.777999997138977,,
1750667575.99098,0.801999986171722,0.507499992847443,inf,inf,,
1750667576.56826,inf,0.503000020980835,1.4412499666214,inf,,
1750667577.1458,0.796000003814697,0.504000008106232,1.44025003910065,0.779500007629395,,
1750667577.72285,inf,0.505750000476837,1.45099997520447,inf,,
1750667578.2559,0.794000029563904,0.508750021457672,inf,inf,,
1750667578.83306,inf,0.503250002861023,inf,0.782249987125397,,
1750667579.3226,0.796249985694885,0.503750026226044,1.43924999237061,0.779749989509583,,
1750667579.89975,inf,0.505750000476837,inf,0.780749976634979,,
1750667580.30004,inf,0.504000008106232,1.46200001239777,inf,,
1750667580.83218,0.793749988079071,0.504999995231628,1.46150004863739,inf,,
1750667581.4096,inf,0.506250023841858,inf,0.780749976634979,,
1750667581.98697,inf,0.505750000476837,inf,inf,,
1750667582.52088,0.792249977588654,0.504499971866608,1.46200001239777,0.786750018596649,,
1750667583.09826,0.796750009059906,0.505999982357025,1.40925002098084,inf,,
1750667583.67552,inf,0.504000008106232,inf,0.779749989509583,,
1750667584.25316,inf,0.508750021457672,inf,0.781000018119812,,
1750667584.8302,0.795249998569489,0.506250023841858,inf,0.782249987125397,,
1750667585.40793,inf,0.507749974727631,1.46300005912781,inf,,
1750667585.9854,0.794000029563904,0.50475001335144,inf,inf,,
1750667586.5624,inf,0.505999982357025,inf,0.781499981880188,,
1750667587.13994,inf,0.507000029087067,1.46375000476837,0.787249982357025,,
1750667587.62902,inf,0.508249998092651,inf,inf,,
1750667588.1616,0.792500019073486,0.507250010967255,1.46224999427795,0.786750018596649,,
1750667588.73926,0.794000029563904,0.50475001335144,inf,inf,,
1750667589.22828,0.797249972820282,0.506749987602234,1.46350002288818,0.778500020503998,,
1750667589.806,inf,0.507499992847443,1.46175003051758,inf,,
1750667590.38299,0.795750021934509,0.507250010967255,inf,0.779500007629395,,
1750667590.96077,0.79449999332428,0.505750000476837,inf,0.781499981880188,,
1750667591.53817,0.796000003814697,0.50424998998642,inf,0.778750002384186,,
1750667591.98233,0.796750009059906,0.506749987602234,1.46224999427795,0.778249979019165,,
1750667592.47037,0.792750000953674,0.508000016212463,inf,inf,,
1750667592.95961,0.795000016689301,0.505750000476837,inf,0.781499981880188,,
1750667593.53663,inf,0.505999982357025,inf,0.779749989509583,,
1750667594.11426,inf,0.502749979496002,inf,0.781000018119812,,
1750667594.69208,0.796000003814697,0.508249998092651,inf,0.782750010490418,,
1750667595.26892,0.794000029563904,0.504999995231628,inf,inf,,
1750667595.84652,0.792750000953674,0.508000016212463,inf,inf,,
1750667596.42413,0.795000016689301,0.50424998998642,inf,0.779999971389771,,
1750667597.0012,inf,0.507749974727631,1.44924998283386,inf,,
1750667597.57895,inf,0.507749974727631,1.44949996471405,inf,,
1750667598.11238,0.793500006198883,0.508000016212463,inf,inf,,
1750667598.68985,0.797249972820282,0.509999990463257,inf,inf,,
1750667599.17817,inf,0.507749974727631,inf,inf,,
1750667599.66717,inf,0.503250002861023,inf,0.78125,,
1750667600.2443,inf,0.506250023841858,inf,0.78125,,
1750667600.8218,0.796500027179718,0.504000008106232,inf,0.779500007629395,,
1750667601.39911,inf,inf,inf,inf,,
1750667601.97701,0.794749975204468,0.509500026702881,inf,0.778999984264374,,
1750667602.50976,0.794749975204468,0.503250002861023,inf,0.783749997615814,,
1750667603.04294,inf,0.507499992847443,inf,inf,,
1750667603.53078,inf,inf,inf,inf,,
1750667604.02049,inf,0.503250002861023,inf,0.771749973297119,,
1750667604.59756,inf,0.503250002861023,1.45000004768372,inf,,
1750667605.13076,inf,0.504999995231628,inf,0.639999985694885,,
1750667605.61978,0.794250011444092,0.508750021457672,inf,inf,,
1750667606.10761,0.79449999332428,0.505750000476837,inf,0.631250023841858,,
1750667606.55218,0.795249998569489,0.506749987602234,inf,inf,,
1750667606.99654,inf,0.505249977111816,1.40299999713898,inf,,
1750667607.57446,0.795499980449677,0.508750021457672,1.42425000667572,inf,,
1750667608.10656,inf,0.505249977111816,inf,inf,,
1750667608.68436,inf,0.503499984741211,inf,inf,,
1750667609.26149,0.796750009059906,0.506749987602234,inf,inf,,
1750667609.83883,0.795249998569489,0.50424998998642,inf,inf,,
1750667610.41653,inf,0.507250010967255,inf,inf,,
1750667610.95009,0.796249985694885,0.509249985218048,inf,inf,,
1750667611.52756,inf,0.508499979972839,inf,inf,,
1750667612.01523,0.794749975204468,0.506749987602234,inf,inf,,
1750667612.59286,inf,0.508499979972839,inf,inf,,
1750667613.1706,inf,0.50900000333786,inf,inf,,
1750667613.70415,0.796999990940094,0.509750008583069,inf,inf,,
1750667614.28164,inf,0.510249972343445,inf,inf,,
1750667614.85888,inf,0.508000016212463,inf,inf,,
1750667615.43618,0.794000029563904,0.504999995231628,inf,inf,,
1750667616.01377,inf,0.505249977111816,1.4502500295639,inf,,
1750667616.59101,0.796999990940094,0.507000029087067,inf,inf,,
1750667617.16883,inf,0.507250010967255,inf,inf,,
1750667617.74591,inf,0.508000016212463,inf,inf,,
1750667618.23511,inf,0.505750000476837,inf,inf,,
1750667618.63432,inf,0.505249977111816,inf,inf,,
1750667619.21235,0.79449999332428,0.508499979972839,inf,inf,,
1750667619.78972,0.794000029563904,0.504999995231628,inf,inf,,
1750667620.32249,inf,0.503000020980835,inf,inf,,
1750667620.81135,0.796750009059906,0.504000008106232,inf,inf,,
1750667621.38907,inf,0.503000020980835,inf,inf,,
1750667621.96655,0.794000029563904,0.505750000476837,inf,inf,,
1750667622.49894,inf,0.504999995231628,inf,inf,,
1750667623.07657,inf,0.505999982357025,1.44574999809265,inf,,
1750667623.6538,inf,0.505999982357025,1.40324997901917,inf,,
1750667624.23144,inf,0.503000020980835,inf,inf,,
1750667624.76479,0.794749975204468,0.50900000333786,1.41750001907349,inf,,
1750667625.25298,0.793500006198883,0.504999995231628,inf,inf,,
1750667625.74254,inf,0.503000020980835,inf,inf,,
1750667626.31968,inf,0.502749979496002,1.44624996185303,inf,,
1750667626.85261,0.794749975204468,0.505249977111816,1.41250002384186,inf,,
1750667627.29713,inf,0.504499971866608,inf,inf,,
1750667627.87418,0.795000016689301,0.508750021457672,1.41400003433228,inf,,
1750667628.40716,inf,0.503499984741211,inf,inf,,
1750667628.98428,inf,0.504999995231628,inf,inf,,
1750667629.47325,0.795750021934509,0.506749987602234,inf,inf,,
1750667630.05092,inf,0.503000020980835,inf,inf,,
1750667630.62856,inf,0.508499979972839,inf,inf,,
1750667631.20575,inf,0.509249985218048,inf,inf,,
1750667631.78321,inf,0.507499992847443,inf,inf,,
1750667632.36038,inf,0.507499992847443,inf,inf,,
1750667632.93816,inf,0.505750000476837,inf,inf,,
1750667633.38213,0.794749975204468,0.503499984741211,inf,inf,,
1750667633.95972,0.795750021934509,0.506749987602234,inf,inf,,
1750667634.53704,inf,0.505750000476837,1.41250002384186,inf,,
1750667635.11469,0.795750021934509,0.505500018596649,1.41649997234344,inf,,
1750667635.69181,0.797999978065491,0.50424998998642,inf,inf,,
1750667636.26919,inf,0.508750021457672,1.4247499704361,inf,,
1750667636.80294,0.795000016689301,0.504999995231628,inf,inf,,
1750667637.3803,inf,0.503250002861023,inf,inf,,
1750667637.91293,inf,0.507000029087067,inf,inf,,
1750667638.49019,inf,0.503000020980835,1.40299999713898,inf,,
1750667639.06805,inf,0.505249977111816,1.40400004386902,inf,,
1750667639.46775,inf,0.50900000333786,inf,inf,,
1750667640.04522,inf,0.508000016212463,1.40275001525879,inf,,
1750667640.48997,0.791750013828278,0.508000016212463,inf,inf,,
1750667641.02222,0.795750021934509,0.509500026702881,inf,inf,,
1750667641.59987,inf,0.503250002861023,inf,inf,,
1750667642.08877,inf,0.507250010967255,inf,inf,,
1750667642.6661,inf,0.50900000333786,inf,inf,,
1750667643.24326,inf,0.507000029087067,inf,inf,,
1750667643.77686,inf,0.504000008106232,inf,inf,,
1750667644.31028,0.791750013828278,0.508000016212463,inf,inf,,
1750667644.79853,0.79449999332428,0.505999982357025,1.42349994182587,inf,,
1750667645.2876,inf,0.507749974727631,inf,inf,,
1750667645.86432,inf,0.505500018596649,inf,inf,,
1750667646.44237,0.791750013828278,0.507749974727631,inf,inf,,
1750667647.01948,0.79449999332428,0.504499971866608,inf,inf,,
1750667647.46389,inf,0.507000029087067,inf,inf,,
1750667648.04145,inf,0.505249977111816,inf,inf,,
1750667648.57363,inf,0.505750000476837,inf,inf,,
1750667649.10686,0.796000003814697,0.503750026226044,inf,inf,,
1750667649.64075,inf,0.505750000476837,inf,inf,,
1750667650.17369,inf,0.505249977111816,1.44974994659424,inf,,
1750667650.7508,inf,0.504999995231628,inf,inf,,
1750667651.32805,0.793250024318695,0.505500018596649,inf,inf,,
1750667651.90506,0.796500027179718,0.508750021457672,inf,inf,,
1750667652.48321,inf,0.507499992847443,inf,inf,,
1750667653.06021,0.796249985694885,0.503499984741211,inf,inf,,
1750667653.54945,0.796750009059906,0.504000008106232,inf,inf,,
1750667654.08225,inf,0.505500018596649,inf,inf,,
1750667654.52657,0.793500006198883,0.505249977111816,inf,inf,,
1750667654.97133,0.791999995708466,0.507000029087067,inf,inf,,
1750667655.45916,inf,0.507749974727631,inf,inf,,
1750667656.03684,inf,0.505999982357025,inf,inf,,
1750667656.52565,inf,0.506749987602234,inf,inf,,
1750667657.10326,inf,0.504499971866608,inf,inf,,
1750667657.68052,inf,0.506500005722046,inf,inf,,
1750667658.25797,inf,0.505999982357025,inf,inf,,
1750667658.83534,inf,0.507499992847443,1.46274995803833,inf,,
1750667659.41277,inf,0.507749974727631,inf,inf,,
1750667659.99019,inf,0.508750021457672,inf,inf,,
1750667660.56739,inf,0.506250023841858,1.46650004386902,inf,,
1750667661.05662,inf,0.504000008106232,inf,inf,,
1750667661.58941,inf,0.506250023841858,inf,inf,,
1750667662.07868,inf,0.504499971866608,inf,inf,,
1750667662.65638,inf,0.505500018596649,inf,inf,,
1750667663.23319,inf,0.510249972343445,1.46475005149841,inf,,
1750667663.81082,inf,0.506250023841858,inf,inf,,
1750667664.38832,inf,0.508000016212463,inf,inf,,
1750667664.92109,inf,0.505750000476837,inf,inf,,
1750667665.40989,inf,0.50475001335144,inf,inf,,
1750667665.94303,inf,0.507000029087067,inf,inf,,
1750667666.47589,inf,0.508499979972839,inf,inf,,
1750667666.96441,0.795750021934509,0.507749974727631,inf,inf,,
1750667667.49782,inf,0.506500005722046,inf,inf,,
1750667667.98595,inf,0.505750000476837,inf,inf,,
1750667668.51859,inf,0.508000016212463,inf,inf,,
1750667669.09671,0.796999990940094,0.504499971866608,inf,inf,,
1750667669.67391,0.797749996185303,0.507499992847443,inf,inf,,
1750667670.25146,inf,0.507000029087067,inf,inf,,
1750667670.82875,inf,0.504000008106232,inf,inf,,
1750667671.36216,inf,0.507499992847443,inf,inf,,
1750667671.93996,inf,0.508750021457672,inf,inf,,
1750667672.5171,inf,0.507499992847443,inf,inf,,
1750667673.09459,0.792999982833862,0.50424998998642,inf,inf,,
1750667673.67192,0.795750021934509,0.503750026226044,inf,inf,,
1750667674.24905,inf,0.509750008583069,1.4210000038147,inf,,
1750667674.78208,inf,0.509249985218048,inf,inf,,
1750667675.27061,0.796249985694885,0.50424998998642,1.45749998092651,inf,,
1750667675.84869,inf,0.507499992847443,1.40775001049042,inf,,
1750667676.38172,0.793500006198883,0.505750000476837,inf,inf,,
1750667676.82619,inf,0.506749987602234,inf,inf,,
1750667677.40333,inf,0.506500005722046,inf,inf,,
1750667677.98088,inf,0.508000016212463,inf,inf,,
1750667678.55764,0.796000003814697,0.503750026226044,inf,inf,,
1750667679.13541,inf,0.503750026226044,inf,inf,,
1750667679.71281,inf,0.508249998092651,inf,inf,,
1750667680.24676,0.793749988079071,0.508499979972839,inf,inf,,
1750667680.8244,0.795750021934509,0.505750000476837,inf,inf,,
1750667681.40131,inf,0.505999982357025,inf,inf,,
1750667681.97901,inf,0.508499979972839,inf,inf,,
1750667682.55599,inf,0.508499979972839,inf,inf,,
1750667683.1338,0.799749970436096,0.507499992847443,inf,inf,,
1750667683.71094,0.797749996185303,0.508499979972839,inf,inf,,
1750667684.28836,inf,0.505500018596649,inf,inf,,
1750667684.8659,inf,0.505999982357025,inf,inf,,
1750667685.44284,inf,0.505249977111816,inf,inf,,
1750667686.02062,inf,0.50900000333786,inf,inf,,
1750667686.55395,inf,0.503250002861023,1.41649997234344,inf,,
1750667687.13124,inf,0.505750000476837,inf,inf,,
1750667687.66408,inf,0.507000029087067,inf,inf,,
1750667688.24178,inf,0.508249998092651,inf,inf,,
1750667688.81889,0.795750021934509,0.506749987602234,inf,inf,,
1750667689.30839,inf,0.506250023841858,inf,inf,,
1750667689.88569,inf,0.506749987602234,inf,inf,,
1750667690.37382,inf,0.508499979972839,inf,inf,,
1750667690.90768,inf,0.502749979496002,inf,inf,,
1750667691.44037,inf,0.507499992847443,inf,inf,,
1750667691.97348,0.795249998569489,0.508499979972839,inf,inf,,
1750667692.55045,0.797249972820282,0.504499971866608,inf,inf,,
1750667693.12806,0.797999978065491,0.507499992847443,inf,inf,,
1750667693.66109,inf,0.508000016212463,inf,inf,,
1750667694.23927,inf,0.503250002861023,inf,inf,,
1750667694.77177,inf,0.50900000333786,inf,inf,,
1750667695.34926,inf,0.507749974727631,inf,inf,,
1750667695.83816,inf,0.503000020980835,inf,inf,,
1750667696.2378,inf,0.508750021457672,inf,inf,,
1750667696.77032,0.798500001430512,0.507000029087067,inf,inf,,
1750667697.34775,inf,0.502499997615814,inf,inf,,
1750667697.92565,inf,0.506749987602234,inf,inf,,
1750667698.50282,inf,0.505249977111816,inf,inf,,
1750667699.08053,inf,0.507749974727631,inf,inf,,
1750667699.56957,inf,0.507000029087067,inf,inf,,
1750667700.10258,0.796500027179718,0.506749987602234,inf,inf,,
1750667700.5025,inf,0.506749987602234,inf,inf,,
1750667701.07963,inf,0.505750000476837,1.40299999713898,inf,,
1750667701.52395,inf,0.505750000476837,inf,inf,,
1750667702.05676,0.796249985694885,0.504000008106232,inf,inf,,
1750667702.63425,0.796500027179718,0.507000029087067,inf,inf,,
1750667703.21145,inf,0.506749987602234,inf,inf,,
1750667703.78915,inf,0.505249977111816,inf,inf,,
1750667704.278,inf,0.508750021457672,inf,inf,,
1750667704.81113,0.795499980449677,0.504000008106232,inf,inf,,
1750667705.38835,0.797249972820282,0.507250010967255,inf,inf,,
1750667705.8331,0.796249985694885,0.503750026226044,inf,inf,,
1750667706.41027,0.797500014305115,0.503750026226044,inf,inf,,
1750667706.987,inf,0.503750026226044,inf,inf,,
1750667707.4314,inf,0.506500005722046,inf,inf,,
1750667708.00923,0.795750021934509,0.505750000476837,inf,inf,,
1750667708.58618,inf,0.507749974727631,inf,inf,,
1750667709.16423,inf,0.508499979972839,inf,inf,,
1750667709.6533,0.798500001430512,0.507499992847443,inf,inf,,
1750667710.14149,0.798250019550324,0.507749974727631,inf,inf,,
1750667710.58583,0.795249998569489,0.503499984741211,inf,inf,,
1750667711.16313,0.795249998569489,0.503499984741211,inf,inf,,
1750667711.56299,inf,0.504499971866608,inf,inf,,
1750667712.09564,0.796500027179718,0.509500026702881,inf,inf,,
1750667712.58505,0.798250019550324,0.507749974727631,inf,inf,,
1750667713.1624,inf,0.504999995231628,inf,inf,,
1750667713.73984,inf,0.504000008106232,inf,inf,,
1750667714.31698,inf,0.505999982357025,inf,inf,,
1750667714.85011,inf,0.506250023841858,inf,inf,,
1750667715.38344,inf,0.506250023841858,inf,inf,,
1750667715.96093,inf,0.504499971866608,inf,inf,,
1750667716.36103,inf,0.508499979972839,inf,inf,,
1750667716.89345,inf,0.508249998092651,inf,inf,,
1750667717.47109,inf,0.508499979972839,1.4227499961853,inf,,
1750667718.04837,inf,0.508000016212463,1.4025000333786,inf,,
1750667718.62521,0.798250019550324,0.507250010967255,inf,inf,,
1750667719.07032,inf,0.507499992847443,inf,inf,,
1750667719.47034,inf,0.507000029087067,inf,inf,,
1750667720.00283,inf,0.505999982357025,inf,inf,,
1750667720.58034,inf,0.508750021457672,inf,inf,,
1750667721.11398,inf,0.507499992847443,1.40950000286102,inf,,
1750667721.69137,inf,0.508000016212463,inf,inf,,
1750667722.26856,0.796000003814697,0.506250023841858,inf,inf,,
1750667722.84633,0.795750021934509,0.509750008583069,inf,inf,,
1750667723.42333,0.795750021934509,0.505750000476837,1.41449999809265,inf,,
1750667724.00076,inf,0.503250002861023,inf,inf,,
1750667724.53354,inf,0.507499992847443,1.40349996089935,inf,,
1750667725.11102,inf,0.507250010967255,inf,inf,,
1750667725.60014,inf,0.506749987602234,inf,inf,,
1750667726.17742,0.795249998569489,0.506250023841858,inf,inf,,
1750667726.75478,inf,0.508499979972839,inf,inf,,
1750667727.15483,0.792249977588654,0.508000016212463,inf,inf,,
1750667727.5992,0.796750009059906,0.507000029087067,inf,inf,,
1750667728.17702,0.797999978065491,0.507250010967255,inf,inf,,
1750667728.75379,inf,0.505750000476837,inf,inf,,
1750667729.33132,inf,0.505750000476837,inf,inf,,
1750667729.90873,inf,0.508750021457672,inf,inf,,
1750667730.4418,inf,0.507000029087067,inf,inf,,
1750667730.88625,0.796249985694885,0.507000029087067,inf,inf,,
1750667731.28579,inf,0.508000016212463,inf,inf,,
1750667731.77479,inf,0.504999995231628,inf,inf,,
1750667732.3523,0.796999990940094,0.506500005722046,inf,inf,,
1750667732.75194,inf,0.505500018596649,inf,inf,,
1750667733.28526,inf,0.509750008583069,1.40324997901917,inf,,
1750667733.86218,0.796249985694885,0.504000008106232,inf,inf,,
1750667734.43931,inf,0.502749979496002,inf,inf,,
1750667735.01696,0.797749996185303,0.506749987602234,inf,inf,,
1750667735.5943,inf,0.503499984741211,1.411749958992,inf,,
1750667736.1717,inf,0.507499992847443,inf,inf,,
1750667736.70547,inf,0.507749974727631,inf,inf,,
1750667737.23866,inf,0.505750000476837,inf,inf,,
1750667737.81574,inf,0.505500018596649,inf,inf,,
1750667738.26007,0.797999978065491,0.507250010967255,inf,inf,,
1750667738.83751,inf,0.507499992847443,1.40925002098084,inf,,
1750667739.41491,inf,0.507250010967255,inf,inf,,
1750667739.99232,inf,0.506749987602234,inf,inf,,
1750667740.5701,inf,0.508499979972839,inf,inf,,
1750667741.14721,0.797749996185303,0.506749987602234,inf,inf,,
1750667741.72466,inf,0.508499979972839,inf,inf,,
1750667742.30191,inf,0.510500013828278,inf,inf,,
1750667742.79114,inf,0.507499992847443,inf,inf,,
1750667743.36858,inf,0.506500005722046,inf,inf,,
1750667743.94581,inf,0.507499992847443,inf,inf,,
1750667744.52316,inf,0.505500018596649,inf,inf,,
1750667745.10098,0.795000016689301,0.503750026226044,inf,inf,,
1750667745.50071,0.795750021934509,0.504000008106232,inf,inf,,
1750667746.07777,inf,0.508499979972839,inf,inf,,
1750667746.65555,0.796999990940094,0.507000029087067,inf,inf,,
1750667747.1,0.796249985694885,0.503750026226044,inf,inf,,
1750667747.6773,0.794000029563904,0.505750000476837,inf,inf,,
1750667748.25439,inf,0.506250023841858,inf,inf,,
1750667748.69881,inf,0.504000008106232,inf,inf,,
1750667749.27655,inf,0.505249977111816,inf,inf,,
1750667749.85379,inf,0.502499997615814,inf,inf,,
1750667750.43132,inf,0.508499979972839,inf,inf,,
